time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-29T00:00:30,0.0030,0.0026,-0.0236,0.0239,6
2024-05-29T00:01:00,0.0005,-0.0004,0.0032,0.0033,6
2024-05-29T00:01:30,0.0014,0.0003,-0.0043,0.0045,6
2024-05-29T00:02:00,-0.0029,0.0011,0.0430,0.0431,6
2024-05-29T00:02:30,-0.0047,-0.0009,0.0249,0.0254,5
2024-05-29T00:03:00,-0.0110,0.0067,0.2484,0.2487,5
2024-05-29T00:03:30,-0.0009,-0.0029,-0.0244,0.0246,6
2024-05-29T00:04:00,-0.0001,-0.0012,-0.0213,0.0213,6
2024-05-29T00:04:30,0.0019,0.0028,0.0033,0.0047,6
2024-05-29T00:05:00,0.0021,-0.0016,0.0452,0.0452,6
2024-05-29T00:05:30,-0.0043,-0.0225,0.2719,0.2729,6
2024-05-29T00:06:00,0.0034,0.0139,-0.1719,0.1725,6
2024-05-29T00:06:30,0.0024,-0.0402,0.4608,0.4626,6
2024-05-29T00:07:00,0.0000,-0.0109,0.1173,0.1178,6
2024-05-29T00:07:30,0.0036,-0.0020,0.0733,0.0734,7
2024-05-29T00:08:00,0.0002,nan,nan,nan,21
2024-05-29T00:08:30,-0.0001,nan,nan,nan,21
2024-05-29T00:09:00,0.0016,nan,nan,nan,21
2024-05-29T00:09:30,0.0026,nan,nan,nan,21
2024-05-29T00:10:00,0.0011,nan,nan,nan,21
2024-05-29T00:10:30,-0.0012,0.0012,-0.0093,0.0094,7
2024-05-29T00:11:00,0.0029,-0.0054,0.0616,0.0619,7
2024-05-29T00:11:30,0.0013,0.0064,-0.0252,0.0260,7
2024-05-29T00:12:00,0.0059,0.0159,-0.1322,0.1333,7
2024-05-29T00:12:30,0.0003,-0.0035,0.0122,0.0127,7
2024-05-29T00:13:00,-0.0031,-0.0005,-0.0037,0.0048,8
2024-05-29T00:13:30,0.0003,0.0130,-0.0582,0.0596,8
2024-05-29T00:14:00,-0.0004,-0.0033,0.0419,0.0420,8
2024-05-29T00:14:30,-0.0012,-0.0035,0.0244,0.0247,8
2024-05-29T00:15:00,0.0010,-0.0046,0.0083,0.0095,8
