time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-09T00:00:30,-0.0020,-0.0024,0.0174,0.0177,6
2024-05-09T00:01:00,0.0007,0.0006,0.0009,0.0013,6
2024-05-09T00:01:30,0.0015,-0.0015,-0.0169,0.0170,6
2024-05-09T00:02:00,-0.0009,0.0003,0.0066,0.0067,6
2024-05-09T00:02:30,0.0014,0.0026,0.0349,0.0350,6
2024-05-09T00:03:00,0.0023,0.0029,0.0040,0.0055,6
2024-05-09T00:03:30,0.0001,0.0091,0.0825,0.0830,6
2024-05-09T00:04:00,0.0024,-0.0092,-0.0675,0.0681,6
2024-05-09T00:04:30,0.0026,0.0059,0.0341,0.0348,6
2024-05-09T00:05:00,-0.0007,0.0097,0.0168,0.0194,6
2024-05-09T00:05:30,-0.0038,-0.0069,-0.1058,0.1061,6
2024-05-09T00:06:00,0.0003,-0.0016,-0.0039,0.0043,6
2024-05-09T00:06:30,-0.0010,-0.0053,-0.2550,0.2551,5
2024-05-09T00:07:00,0.0014,0.0022,0.0722,0.0723,5
2024-05-09T00:07:30,-0.0043,-0.0025,0.1258,0.1259,6
2024-05-09T00:08:00,-0.0046,-0.0106,-0.0659,0.0669,6
2024-05-09T00:08:30,-0.0002,0.0037,-0.1317,0.1318,6
2024-05-09T00:09:00,0.0025,0.0039,-0.1179,0.1180,6
2024-05-09T00:09:30,-0.0023,-0.0050,0.1571,0.1572,6
2024-05-09T00:10:00,0.0070,0.0046,0.2142,0.2144,6
2024-05-09T00:10:30,-0.0003,0.0021,-0.0589,0.0590,6
2024-05-09T00:11:00,0.0042,-0.0067,0.1506,0.1509,6
2024-05-09T00:11:30,0.0016,0.0081,0.0150,0.0171,8
2024-05-09T00:12:00,0.0004,0.0064,0.0196,0.0207,8
2024-05-09T00:12:30,0.0006,-0.0095,-0.0053,0.0109,8
2024-05-09T00:13:00,0.0040,0.0012,0.0274,0.0277,8
2024-05-09T00:13:30,0.0022,-0.0010,0.0136,0.0138,8
2024-05-09T00:14:00,-0.0009,-0.0090,-0.0194,0.0214,8
2024-05-09T00:14:30,-0.0043,0.0034,-0.0378,0.0382,8
2024-05-09T00:15:00,0.0026,-0.0035,-0.0254,0.0258,8
2024-05-09T00:15:30,-0.0032,-0.0018,-0.0424,0.0426,8
2024-05-09T00:16:00,0.0008,-0.0028,-0.0092,0.0097,8
2024-05-09T00:16:30,-0.0008,-0.0035,-0.0348,0.0349,8
2024-05-09T00:17:00,0.0026,0.0045,0.0620,0.0623,8
2024-05-09T00:17:30,0.0001,-0.0017,0.0060,0.0062,9
2024-05-09T00:18:00,-0.0019,-0.0006,-0.0079,0.0081,9
2024-05-09T00:18:30,-0.0025,-0.0015,-0.0123,0.0127,9
2024-05-09T00:19:00,0.0019,nan,nan,nan,21
2024-05-09T00:19:30,0.0002,nan,nan,nan,21
2024-05-09T00:20:00,-0.0036,nan,nan,nan,21
2024-05-09T00:20:30,-0.0016,nan,nan,nan,21
2024-05-09T00:21:00,-0.0018,nan,nan,nan,21
2024-05-09T00:21:30,0.0004,0.0003,-0.0265,0.0265,10
2024-05-09T00:22:00,-0.0014,-0.0001,-0.0044,0.0046,10
2024-05-09T00:22:30,0.0009,-0.0012,-0.0199,0.0199,10
2024-05-09T00:23:00,0.0027,0.0042,0.0060,0.0078,10
2024-05-09T00:23:30,0.0041,-0.0046,-0.0715,0.0718,10
2024-05-09T00:24:00,0.0052,-0.0009,-0.0160,0.0169,9
2024-05-09T00:24:30,0.0015,-0.0024,-0.0337,0.0339,10
2024-05-09T00:25:00,-0.0030,-0.0016,0.0273,0.0275,10
2024-05-09T00:25:30,0.0024,0.0014,0.0003,0.0028,10
2024-05-09T00:26:00,-0.0140,0.0001,0.0769,0.0782,10
2024-05-09T00:26:30,0.0102,0.0034,-0.0292,0.0312,10
2024-05-09T00:27:00,-0.0060,-0.0012,0.0101,0.0118,10
2024-05-09T00:27:30,0.0009,0.0004,-0.0083,0.0083,10
2024-05-09T00:28:00,0.0015,0.0079,-0.0575,0.0580,8
2024-05-09T00:28:30,0.0020,0.0012,-0.0390,0.0391,8
2024-05-09T00:29:00,0.0036,0.0131,-0.0439,0.0460,8
2024-05-09T00:29:30,-0.0061,0.0015,0.0003,0.0063,6
2024-05-09T00:30:00,0.0001,-0.0013,0.0032,0.0035,6
2024-05-09T00:30:30,0.0023,0.0045,-0.0011,0.0051,6
2024-05-09T00:31:00,-0.0090,0.0027,0.0271,0.0287,6
2024-05-09T00:31:30,-0.0153,0.0026,0.0272,0.0313,6
2024-05-09T00:32:00,0.0035,0.0026,0.0349,0.0352,6
2024-05-09T00:32:30,-0.0283,0.0122,-0.0071,0.0316,5
2024-05-09T00:33:00,-0.0118,0.0015,0.0493,0.0507,6
2024-05-09T00:33:30,0.0003,0.0041,0.0004,0.0042,6
2024-05-09T00:34:00,-0.0055,0.0039,0.0383,0.0389,5
2024-05-09T00:34:30,19857.4064,147294.9360,-83374.7792,170415.5760,4
2024-05-09T00:35:00,37108.2390,258075.2679,-162749.1409,307355.0849,5
2024-05-09T00:35:30,51627.8732,335886.7079,-234932.3353,413132.5695,4
2024-05-09T00:36:00,0.0144,-0.0466,0.0078,0.0494,5
2024-05-09T00:36:30,0.0010,-0.0178,-0.0318,0.0365,5
2024-05-09T00:37:00,0.0024,0.0029,0.0129,0.0135,5
2024-05-09T00:37:30,-0.0386,-0.0830,-0.4662,0.4751,5
2024-05-09T00:38:00,0.2603,0.2049,2.4809,2.5029,6
2024-05-09T00:38:30,0.0041,-0.0016,0.0172,0.0177,6
2024-05-09T00:39:00,0.0263,-0.0012,0.1842,0.1861,6
2024-05-09T00:39:30,-0.0030,0.0044,-0.0102,0.0115,6
2024-05-09T00:40:00,-0.0018,0.0031,-0.0200,0.0203,6
2024-05-09T00:40:30,0.0015,0.0030,-0.0609,0.0610,6
2024-05-09T00:41:00,0.0001,-0.0003,-0.0056,0.0057,7
2024-05-09T00:41:30,-0.0030,0.0034,-0.0198,0.0203,7
2024-05-09T00:42:00,-0.0033,0.0055,-0.0266,0.0274,7
2024-05-09T00:42:30,0.0076,-0.0013,-0.0012,0.0078,7
2024-05-09T00:43:00,-0.0032,-0.0009,0.0067,0.0075,7
2024-05-09T00:43:30,0.0047,-0.0012,-0.0070,0.0085,7
2024-05-09T00:44:00,0.0008,-0.0010,0.0013,0.0018,7
2024-05-09T00:44:30,0.0041,0.0000,0.0082,0.0091,7
2024-05-09T00:45:00,-0.0018,-0.0013,-0.0109,0.0111,7
2024-05-09T00:45:30,-0.0056,-0.0009,0.0067,0.0088,7
2024-05-09T00:46:00,-0.0054,-0.0037,-0.0962,0.0964,7
2024-05-09T00:46:30,0.0064,-0.0051,-0.0251,0.0264,7
2024-05-09T00:47:00,-0.0013,-0.0027,-0.0075,0.0080,7
2024-05-09T00:47:30,-0.0033,0.0031,0.0183,0.0188,7
2024-05-09T00:48:00,-0.0033,0.0012,0.0183,0.0186,7
2024-05-09T00:48:30,0.0004,0.0049,0.0089,0.0102,7
2024-05-09T00:49:00,0.0078,-0.0090,-0.0315,0.0336,7
2024-05-09T00:49:30,-0.0085,0.0104,0.0221,0.0258,6
2024-05-09T00:50:00,-0.0033,0.0053,0.0417,0.0422,6
2024-05-09T00:50:30,0.0069,0.0023,0.0190,0.0204,4
2024-05-09T00:51:00,-0.0032,0.0083,0.0344,0.0356,5
2024-05-09T00:51:30,-26203.4710,18909.3961,34235.7606,47077.3242,5
2024-05-09T00:52:00,-47487.5782,44239.0103,62934.5008,90404.1565,5
2024-05-09T00:52:30,-66365.4569,81069.2616,90018.3104,138129.9940,5
2024-05-09T00:53:00,0.0010,0.0006,0.0154,0.0154,5
2024-05-09T00:53:30,100216.0996,143539.1196,-41398.6275,179890.4996,5
2024-05-09T00:54:00,-0.0065,0.0001,0.0085,0.0107,5
2024-05-09T00:54:30,39931.5084,149495.9657,-40804.9379,160026.9105,4
2024-05-09T00:55:00,67152.2782,240727.7963,-83296.8579,263434.3693,4
2024-05-09T00:55:30,83515.9250,286031.5549,-121056.6218,321626.5938,4
2024-05-09T00:56:00,91062.5145,297127.5675,-149924.2083,345042.6657,5
2024-05-09T00:56:30,92461.2709,286480.7390,-169180.9021,345315.0418,5
2024-05-09T00:57:00,89339.4440,262121.4560,-179420.0508,329970.8299,5
2024-05-09T00:57:30,48.0342,209.3786,-378.2889,435.0278,5
2024-05-09T00:58:00,8.9949,38.1857,-77.6912,87.0344,5
2024-05-09T00:58:30,5.5399,22.9981,-53.0334,58.0701,5
2024-05-09T00:59:00,0.0014,0.0046,-0.0210,0.0215,6
2024-05-09T00:59:30,0.0072,0.0142,0.0079,0.0177,6
2024-05-09T01:00:00,0.0020,0.0075,-0.0087,0.0117,6
2024-05-09T01:00:30,-0.0033,-0.0019,-0.0261,0.0264,6
2024-05-09T01:01:00,0.0197,0.0022,0.1746,0.1757,6
2024-05-09T01:01:30,-0.0134,-0.0014,-0.1034,0.1043,7
2024-05-09T01:02:00,0.0016,-0.0071,0.0185,0.0199,8
2024-05-09T01:02:30,0.0046,-0.0007,0.0535,0.0537,8
2024-05-09T01:03:00,-0.0029,0.0026,-0.0237,0.0240,8
2024-05-09T01:03:30,0.0015,-0.0012,-0.0071,0.0073,8
2024-05-09T01:04:00,0.0008,0.0011,-0.0398,0.0398,9
2024-05-09T01:04:30,-0.0012,-0.0006,0.0015,0.0020,9
2024-05-09T01:05:00,0.0018,-0.0012,-0.0170,0.0172,9
2024-05-09T01:05:30,-0.0019,-0.0020,-0.0391,0.0392,9
2024-05-09T01:06:00,0.0002,nan,nan,nan,21
2024-05-09T01:06:30,-0.0006,nan,nan,nan,21
2024-05-09T01:07:00,-0.0004,nan,nan,nan,21
2024-05-09T01:07:30,0.0000,nan,nan,nan,21
2024-05-09T01:08:00,-0.0005,nan,nan,nan,21
2024-05-09T01:08:30,-0.0040,0.0006,0.0304,0.0307,9
2024-05-09T01:09:00,-0.0007,-0.0009,-0.0241,0.0241,9
2024-05-09T01:09:30,0.0016,-0.0063,-0.0534,0.0538,9
2024-05-09T01:10:00,-0.0030,0.0003,0.0032,0.0044,9
2024-05-09T01:10:30,0.0001,0.0051,-0.0018,0.0054,9
2024-05-09T01:11:00,0.0017,0.0020,-0.0601,0.0602,9
2024-05-09T01:11:30,0.0016,0.0032,0.0768,0.0769,9
2024-05-09T01:12:00,0.0047,-0.0063,-0.0645,0.0650,9
2024-05-09T01:12:30,-0.0026,0.0059,-0.0137,0.0151,8
2024-05-09T01:13:00,-0.0005,0.0015,0.0571,0.0571,8
2024-05-09T01:13:30,0.0025,0.0010,-0.0245,0.0247,7
2024-05-09T01:14:00,0.0010,0.0077,-0.0070,0.0105,7
2024-05-09T01:14:30,0.0011,-0.0017,0.4084,0.4084,7
2024-05-09T01:15:00,-0.0076,-0.0105,-0.0466,0.0483,7
2024-05-09T01:15:30,-0.0012,-0.0060,-0.0569,0.0573,6
2024-05-09T01:16:00,-0.0069,-0.0102,-0.1435,0.1440,6
2024-05-09T01:16:30,-0.0025,-0.0016,-0.1277,0.1277,6
2024-05-09T01:17:00,-0.0011,-0.0047,0.1026,0.1027,6
2024-05-09T01:17:30,0.0005,-0.0016,0.1964,0.1964,6
2024-05-09T01:18:00,0.0037,-0.0003,-0.0350,0.0352,6
2024-05-09T01:18:30,0.0027,-0.0005,0.0075,0.0080,6
2024-05-09T01:19:00,-0.0005,-0.0032,0.1068,0.1069,6
2024-05-09T01:19:30,-0.0011,0.0028,-0.0976,0.0976,7
2024-05-09T01:20:00,-0.0001,-0.0104,-0.0045,0.0113,7
2024-05-09T01:20:30,0.0020,0.0156,-0.0496,0.0521,7
2024-05-09T01:21:00,-0.0009,-0.0007,-0.0059,0.0060,6
2024-05-09T01:21:30,-0.0070,-0.0058,0.0213,0.0231,7
2024-05-09T01:22:00,0.0019,0.0033,-0.0183,0.0187,7
