time,X,Y,Z,dX,dY,dZ,dE,dN,dU,n_sat
1714354260.0,435659.25148356054,1257836.4323669875,6726816.129889293,562613.0115825636,1407210.5057975869,-127096.48095946945,-482621.38531335536,nan,nan,6
1714354290.0,344730.9055783424,1052390.6042304172,6767146.636849504,471684.6656773455,1201764.6776610166,-86765.97399925813,-418858.492974535,nan,nan,7
1714354320.0,252522.0801391683,846185.633619951,6799966.390194303,379475.8402381714,995559.7070505505,-53946.22065445874,-355579.6686209219,nan,nan,7
1714354350.0,159131.77012806668,639454.3846481864,6825241.083030703,286085.5302270698,788828.4580787859,-28671.52781805955,-292860.28483987437,nan,nan,7
1714354380.0,64661.018340853225,432429.5480363734,6842941.570177188,191614.77843985634,581803.6214669729,-10971.040671573952,-230774.04153112357,nan,nan,21
1714354410.0,-30786.749261408804,225343.7839307314,6853050.569547975,96167.01083759431,374717.8573613309,-862.0413007866591,-169392.80288131654,nan,nan,21
1714354440.0,-127106.20350425456,18429.24328855535,6855555.538807131,-152.44340525145526,167803.31671915486,1642.927958369255,-108786.65312195478,nan,nan,21
1714354470.0,-224189.9708538336,-188082.51927599896,6850453.525639614,-97236.21075483049,-38708.44584539946,-3459.0852091480047,-49023.73253805016,nan,nan,21
1714354500.0,-321928.81465737615,-393960.8608005932,6837749.917235467,-194975.05455837306,-244586.78736999372,-16162.693613295443,9829.828627064038,nan,nan,21
1714354530.0,-420211.7965980366,-598976.4095173774,6817460.008711696,-293258.0364990335,-449602.33608677785,-36452.602137066424,67710.01998928786,nan,nan,7
1714354560.0,-518926.28261307883,-802900.8873549013,6789602.99488747,-391972.52251407574,-653526.8139243018,-64309.61596129183,124554.83156535454,nan,nan,8
1714354590.0,-617958.1549375189,-1005507.7621547718,6754208.981007834,-491004.3948385158,-856133.6887241723,-99703.62984092813,180304.51458051585,nan,nan,9
1714354620.0,-717192.06837112,-1206572.896961656,6711319.921998364,-590238.3082721169,-1057198.8235310565,-142592.68885039818,234901.80668381735,nan,nan,9
1714354650.0,-816511.3322029638,-1405873.7470396922,6660980.911390087,-689557.5721039607,-1256499.6736090928,-192931.69945867546,288291.50190135173,nan,nan,9
1714354680.0,-915798.364636441,-1603190.5817904512,6603248.116021986,-788844.6045374379,-1453816.5083598518,-250664.49482677598,340420.8956975888,nan,nan,8
1714354710.0,-1014934.1974352711,-1798305.7639509495,6538182.987625612,-887980.437336268,-1648931.6905203501,-315729.62322315015,391239.69562680705,nan,nan,8
1714354740.0,-1113799.4608132718,-1991005.0141142844,6465857.791714863,-986845.7007142687,-1841630.940683685,-388054.8191338992,440700.08978325105,nan,nan,8
1714354770.0,-1212274.1137605556,-2181077.34664582,6386352.700463087,-1085320.3536615525,-2031703.2732152205,-467559.9103856748,488756.9107847593,nan,nan,7
1714354800.0,-1310237.2084667527,-2368314.2043184047,6299753.3789690025,-1183283.4483677496,-2218940.130887805,-554159.2318797596,535367.2548606597,nan,nan,7
1714354830.0,-1407567.8517246123,-2552511.6788619733,6206156.178553387,-1280614.0916256092,-2403137.6054313737,-647756.4322953755,580491.1873282385,nan,nan,7
1714354860.0,-1504144.724487448,-2733469.1787812035,6105663.884412285,-1377190.964388445,-2584095.105350604,-748248.7264364772,624091.2459482308,nan,nan,7
1714354890.0,-1599846.2827060777,-2910989.9116639737,5998386.448310272,-1472892.5226070746,-2761615.838233374,-855526.1625384903,666132.6002381055,nan,nan,7
1714354920.0,-1694550.5997924907,-3084880.5498215477,5884439.928826068,-1567596.8396934876,-2935506.476390948,-969472.6820226945,706582.9549772779,nan,nan,7
1714354950.0,-1788137.6505018773,-3254955.2148859994,5763954.001752158,-1661183.8904028742,-3105581.1414554,-1089958.6090966044,745413.3903965813,nan,nan,7
1714354980.0,-1880486.083429784,-3421029.651847046,5637059.2013074625,-1753532.323330781,-3271655.578416446,-1216853.4095412996,782597.0485241651,nan,nan,6
1714355010.0,-1971475.6637131714,-3582925.550041477,5503895.537270265,-1844521.9036141683,-3433551.4766108776,-1350017.0735784974,818110.0702084282,nan,nan,6
1714355040.0,-2060986.826481662,-3740469.601864407,5364609.946565884,-1934033.066382659,-3591095.528433807,-1489302.664282878,851931.3257924528,nan,nan,6
1714355070.0,-2148900.850707201,-3893493.748538627,5219356.167636723,-2021947.0906081977,-3744119.675108027,-1634556.4432120388,884042.4418066938,nan,nan,6
1714355100.0,-2235099.487800817,-4041834.423035169,5068293.514797555,-2108145.727701814,-3892460.3496045694,-1785619.0960512068,914427.5936795294,nan,nan,6
1714355130.0,-2319466.950554642,-4185336.0491402466,4911590.911053161,-2192513.190455639,-4035961.975709647,-1942321.699795601,943074.2562310356,nan,nan,6
1714355160.0,-2401887.7657131334,-4323847.027963385,4749421.053244443,-2274934.0056141303,-4174472.9545327853,-2104491.5576043194,969972.2407973141,nan,nan,6
1714355190.0,-2482248.025567622,-4457221.847846229,4581963.1629837835,-2355294.265468619,-4307847.774415629,-2271949.4478649786,995114.107937014,nan,nan,5
1714355220.0,-2560435.467560084,-4585321.180461388,4409402.590440842,-2433481.707461081,-4435947.107030788,-2444510.02040792,1018495.1690094674,nan,nan,5
1714355250.0,-2636339.8408632665,-4708012.39547479,4231930.597705862,-2509386.0807642634,-4558638.32204419,-2621982.0131429005,1040113.5401483844,nan,nan,6
1714355280.0,-2709852.8447001083,-4825169.317085645,4049744.308944938,-2582899.084601105,-4675795.2436550455,-2804168.3019038243,1059970.0315946508,nan,nan,7
1714355310.0,-2780867.3631251142,-4936670.618261992,3863044.8603790845,-2653913.603026111,-4787296.544831392,-2990867.7504696776,1078067.6908705689,nan,nan,7
1714355340.0,-2849280.2520174873,-5042404.862282248,3672040.7340473114,-2722326.491918484,-4893030.788851649,-3181871.8768014507,1094412.9440949478,nan,nan,7
1714355370.0,-2914989.605741127,-5142265.350410272,3476943.786751089,-2788035.845642124,-4992891.276979673,-3376968.824097673,1109014.3420416391,nan,nan,7
1714355400.0,-2977895.6095515774,-5236151.497257881,3277970.126464909,-2850941.8494525743,-5086777.423827281,-3575942.484383853,1121882.8013202087,nan,nan,6
1714355430.0,-3037902.1478307834,-5323971.601596207,3075341.4043510905,-2910948.3877317803,-5174597.528165608,-3778571.2064976715,1133032.1733362065,nan,nan,6
1714355460.0,-3094915.523041945,-5405640.392748688,2869282.9924403643,-2967961.762942942,-5256266.319318089,-3984629.618408398,1142478.6314441208,nan,nan,6
1714355490.0,-3148845.030293373,-5481079.877461864,2660024.2345626173,-3021891.27019437,-5331705.804031264,-4193888.376286145,1150240.7815829637,nan,nan,6
1714355520.0,-3199602.97722443,-5550219.16395493,2447798.0597430742,-3072649.217125427,-5400845.090524331,-4406114.551105687,1156339.5331770498,nan,nan,6
1714355550.0,-3247105.0224717874,-5612995.066991498,2232840.844414002,-3120151.2623727843,-5463620.993560898,-4621071.766434761,1160798.2330814651,nan,nan,6
1714355580.0,-3291270.0504450784,-5669351.541100899,2015392.0634463779,-3164316.2903460753,-5519977.467670299,-4838520.547402384,1163642.3939504153,nan,nan,7
1714355610.0,-3332020.7076767283,-5719240.4682637295,1795694.2292541878,-3205066.947577725,-5569866.39483313,-5058218.381594574,1164899.795662188,nan,nan,7
1714355640.0,-3369283.007806784,-5762620.918791953,1573992.2132949359,-3242329.247707781,-5613246.845361353,-5279920.397553826,1164600.3076521228,nan,nan,7
1714355670.0,-3402987.026718048,-5799460.095371654,1350533.3913616228,-3276033.266619045,-5650086.021941055,-5503379.219487139,1162775.9706050633,nan,nan,7
1714355700.0,-3433065.761587655,-5829731.226391627,1125566.769591357,-3306112.001488652,-5680357.152961028,-5728345.841257405,1159460.501535798,nan,nan,7
1714355730.0,-3459457.1909979056,-5853416.884814958,899343.5370196918,-3332503.4308989025,-5704042.811384358,-5954569.073829071,1154689.873358321,nan,nan,7
1714355760.0,-3482103.1573919025,-5870506.95993386,672116.2376226996,-3355149.3972928994,-5721132.886503261,-6181796.373226062,1148501.8529223008,nan,nan,7
1714355790.0,-3500949.444795291,-5880998.601677939,444138.4760820057,-3373995.684696288,-5731624.52824734,-6409774.134766757,1140935.9057247327,nan,nan,8
1714355820.0,-3515946.2268684586,-5884896.759222444,215664.77841084448,-3388992.4667694555,-5735522.6857918445,-6638247.832437918,1132033.20331146,nan,nan,9
1714355850.0,-3527047.8615995245,-5882213.740636951,-13049.78492818418,-3400094.1015005214,-5732839.667206352,-6866962.395776946,1121836.4945416884,nan,nan,9
1714355880.0,-3534213.5882748617,-5872970.125312567,-241749.8411476422,-3407259.8281758586,-5723596.051881967,-7095662.451996405,1110390.1654074802,nan,nan,9
1714355910.0,-3537407.0557168825,-5857193.781253318,-470180.15425158624,-3410453.2956178794,-5707819.707822719,-7324092.765100349,1097739.9620964583,nan,nan,9
1714355940.0,-3536595.455990752,-5834918.564552217,-698085.503571981,-3409641.695891749,-5685544.491121617,-7551998.114420743,1083932.8088581162,nan,nan,9
1714355970.0,-3531752.0780568803,-5806187.918972262,-925211.5292102435,-3404798.317957877,-5656813.845541663,-7779124.1400590055,1069017.1932958425,nan,nan,9
1714356000.0,-3522854.3825631803,-5771051.735056834,-1151304.7693234368,-3395900.622464177,-5621677.661626235,-8005217.380172199,1053042.5992671293,nan,nan,10
1714356030.0,-3509884.3128747614,-5729566.690585245,-1376112.8543534137,-3382930.5527757583,-5580192.617154646,-8230025.465202176,1036059.4903678861,nan,nan,10
1714356060.0,-3492829.287531025,-5681797.7716109725,-1599385.0230389617,-3365875.5274320217,-5532423.698180373,-8453297.633887723,1018119.5387389087,nan,nan,10
1714356090.0,-3471681.1686992794,-5627816.244975513,-1820872.2986372868,-3344727.4086002763,-5478442.171544913,-8674784.909486048,999275.0980655826,nan,nan,10
1714356120.0,-3446436.397017529,-5567699.891400288,-2040327.3885623286,-3319482.6369185257,-5418325.817969688,-8894239.999411091,979579.2517828406,nan,nan,9
1714356150.0,-3417097.033334697,-5501534.535761178,-2257505.8250526953,-3290143.273235694,-5352160.462330578,-9111418.435901457,959086.0103106066,nan,nan,9
1714356180.0,-3383669.8192710364,-5429412.145405512,-2472165.6208832893,-3256716.0591720333,-5280038.071974913,-9326078.231732052,937849.7953413301,nan,nan,9
1714356210.0,-3346166.4155142643,-5351431.258257691,-2684067.625641595,-3219212.655415261,-5202057.184827091,-9537980.236490358,915925.5355081921,nan,nan,9
1714356240.0,-3304603.521262496,-5267696.928082409,-2892975.927662085,-3177649.7611634927,-5118322.85465181,-9746888.538510848,893368.539924691,nan,nan,8
1714356270.0,-3259002.882497018,-5178320.623082549,-3098658.110455359,-3132049.122398015,-5028946.54965195,-9952570.72130412,870234.4262123355,nan,nan,8
1714356300.0,-3209391.0283591226,-5083419.585721459,-3300885.1493657995,-3082437.2682601195,-4934045.51229086,-10154797.760214562,846578.9067917704,nan,nan,8
1714356330.0,-3155799.760852574,-4983117.714778989,-3499432.5306795514,-3028846.000753571,-4833743.641348389,-10353345.141528314,822457.986966799,nan,nan,8
1714356360.0,-3098265.211602337,-4877543.073516384,-3694078.575480681,-2971311.451503334,-4728169.000085784,-10547991.186329443,797927.0699224547,nan,nan,8
1714356390.0,-3036829.9381487533,-4766833.339966353,-3884609.191425452,-2909876.17804975,-4617459.266535753,-10738521.802274214,773042.8890436138,nan,nan,7
1714356420.0,-2971539.765708801,-4651127.279612321,-4070811.57198917,-2844586.005609798,-4501753.206181722,-10924724.182837931,747860.3920670277,nan,nan,6
1714356450.0,-2902445.6466987003,-4530570.067738391,-4252478.385519858,-2775491.886599697,-4381195.994307792,-11106390.99636862,722434.7709591412,nan,nan,6
1714356480.0,-2829604.3500259398,-4405313.661369289,-4429409.384391926,-2702650.5899269367,-4255939.58793869,-11283321.995240688,696821.1775634305,nan,nan,5
1714356510.0,-2753076.9354715464,-4275513.9394241385,-4601408.77463138,-2626123.1753725433,-4126139.865993539,-11455321.385480143,671074.0340284707,nan,nan,5
1714356540.0,-2672928.9719383847,-4141331.0934638353,-4768285.757549457,-2545975.2118393816,-3991957.0200332357,-11622198.36839822,645247.1195586596,nan,nan,5
1714356570.0,-2589230.4511687867,-4002929.595498419,-4929854.863055368,-2462276.6910697836,-3853555.5220678193,-11783767.47390413,619393.615311081,nan,nan,6
1714356600.0,-2502056.603358989,-3860478.975411428,-5085937.8172464175,-2375102.843259986,-3711104.9019808285,-11939850.42809518,593565.986382596,nan,nan,6
1714356630.0,-2411487.8168665785,-3714153.6607272923,-5236363.930997516,-2284534.0567675754,-3564779.5872966927,-12090276.541846279,567815.9392231107,nan,nan,6
1714356660.0,-2317606.7517627166,-3564129.050337943,-5380964.118215355,-2190652.9916637135,-3414754.976907343,-12234876.729064118,542194.0783571987,nan,nan,6
1714356690.0,-2220502.57116584,-3410586.8945142925,-5519580.2856792,-2093548.811066837,-3261212.821083693,-12373492.89652796,516750.16634296835,nan,nan,6
1714356720.0,-2120267.929691069,-3253711.308130138,-5652059.381121824,-1993314.1695920657,-3104337.2346995384,-12505971.991970586,491532.8366369738,nan,nan,6
1714356750.0,-2016999.6131541368,-3093689.499078078,-5778254.949710437,-1890045.8530551337,-2944315.4256474786,-12632167.560559198,466589.5778825488,nan,nan,6
1714356780.0,-1910799.2564043077,-2930712.4591422803,-5898029.186230011,-1783845.4963053046,-2781338.3857116806,-12751941.797078773,441966.6343526207,nan,nan,6
1714356810.0,-1801771.5689971389,-2764972.8525528465,-6011249.464646672,-1674817.8088981358,-2615598.779122247,-12865162.075495433,417708.99055720493,nan,nan,6
1714356840.0,-1690025.6644239514,-2596666.3873859984,-6117791.5122371735,-1563071.9043249483,-2447292.3139553987,-12971704.123085935,393860.24653117126,nan,nan,6
1714356870.0,-1575674.2672858406,-2425990.7964541386,-6217538.015396246,-1448720.5071868375,-2276616.723023539,-13071450.626245007,370462.5619658034,nan,nan,6
1714356900.0,-1458833.8457555897,-2253145.900415421,-6310379.324757208,-1331880.0856565866,-2103771.8269848214,-13164291.93560597,347556.59614628216,nan,nan,6
1714356930.0,-1339624.5106206015,-2078333.4308412252,-6396213.762977364,-1212670.7505215984,-1928959.3574106258,-13250126.373826126,325181.4702958267,nan,nan,6
1714356960.0,-1218169.6705096783,-1901756.470784209,-6474946.84053241,-1091215.9104106752,-1752382.3973536096,-13328859.451381173,303374.6679926027,nan,nan,6
1714356990.0,-1094596.197205098,-1723619.62481176,-6546492.5918769855,-967642.437106095,-1574245.5513811605,-13400405.202725748,282172.01932078984,nan,nan,6
1714357020.0,-969034.0112366664,-1544128.3987210963,-6610772.319703652,-842080.2511376633,-1394754.325290497,-13464684.930552414,261607.61493713455,nan,nan,6
1714357050.0,-841616.1464163013,-1363489.2380998612,-6667715.75113782,-714662.3863172982,-1214115.1646692618,-13521628.361986581,241713.7818692911,nan,nan,6
1714357080.0,-712478.5669443766,-1181909.2030406655,-6717260.626540389,-585524.8068453735,-1032535.129610066,-13571173.237389151,222521.01221929915,nan,nan,6
1714357110.0,-581759.9300334139,-999595.663500185,-6759352.642974323,-454806.16993441083,-850221.5900695855,-13613265.253823085,204057.946751024,nan,nan,6
1714357140.0,-449601.5308323022,-816756.1940571626,-6793945.929287074,-322647.7707332991,-667382.1206265631,-13647858.540135836,186351.34870114233,nan,nan,7
1714357170.0,-316147.1440473982,-633598.2157210988,-6821002.629361747,-189193.3839483951,-484224.1422904993,-13674915.240210509,169425.99249294426,nan,nan,8
1714357200.0,-181542.81722919233,-450328.8045142863,-6840492.599210404,-54589.05713018922,-300954.7310836868,-13694405.210059166,153304.69728324856,nan,nan,21
1714357230.0,-45936.818081508085,-267154.6237195136,-6852396.036587236,81016.94201749502,-117780.55028891409,-13706308.647435999,138008.323234661,nan,nan,21
1714357260.0,90520.66747441933,-84281.39845680774,-6856699.415919346,217474.42757342244,65092.674973791756,-13710612.026768107,123555.66131577526,nan,nan,21
1714357290.0,227677.61479056685,98086.11340594671,-6853398.212579231,354631.37488956994,247460.18683654623,-13707310.823427994,109963.4750325786,nan,nan,21
1714357320.0,365380.34612127196,279744.3923773306,-6842496.2286881935,492334.10622027505,429118.4658079301,-13696408.839536956,97246.46629139874,nan,nan,21
1714357350.0,503473.7107432127,460491.41010798403,-6824007.2421518,630427.4708422158,609865.4835385835,-13677919.853000563,85417.24895323178,nan,nan,10
1714357380.0,641801.1632406957,640126.7404877327,-6797948.12774638,768754.9233396988,789500.8139183322,-13651860.738595143,74486.33653797419,nan,nan,10
1714357410.0,780205.088408326,818451.8713107411,-6764349.723497384,907158.8485073291,967825.9447413406,-13618262.334346145,64462.18795582163,nan,nan,10
1714357440.0,918527.1493230249,995270.6383862091,-6723250.181301543,1045480.909422028,1144644.7118168087,-13577162.792150304,55351.19159661967,nan,nan,9
1714357470.0,1056607.4495787376,1170388.5618144434,-6674692.062148389,1183561.2096777407,1319762.6352450429,-13528604.67299715,47157.45680543664,nan,nan,8
1714357500.0,1194286.1294662158,1343614.2335645733,-6618729.986615236,1321239.889565219,1492988.3069951728,-13472642.597463999,39883.131527607446,nan,nan,9
1714357530.0,1331402.5834878725,1514758.6565856219,-6555424.734651681,1458356.3435868756,1664132.7300162213,-13409337.345500443,33528.23407043493,nan,nan,9
1714357560.0,1467797.5204346383,1683637.3931923546,-6484851.157317823,1594751.2805336413,1833011.466622954,-13338763.768166585,28090.831522055203,nan,nan,9
1714357590.0,1603308.355051223,1850065.907219382,-6407079.778382327,1730262.115150226,1999439.9806499814,-13260992.38923109,23566.544765886385,nan,nan,8
1714357620.0,1737775.0984621972,2013865.4212136732,-6322198.41779972,1864728.8585612003,2163239.4946442726,-13176111.02864848,19949.24368332117,nan,nan,9
1714357650.0,1871037.8039814977,2174860.489637715,-6230301.720241366,1997991.5640805007,2324234.5630683145,-13084214.331090128,17230.672533318633,nan,nan,9
1714357680.0,2002936.6750776619,2332878.959471901,-6131490.52613431,2129890.435176665,2482253.0329025006,-12985403.136983072,15400.557733364403,nan,nan,9
1714357710.0,2133312.763213802,2487752.7623965116,-6025873.8146918155,2260266.523312805,2637126.8358271113,-12879786.425540578,14446.626574044582,nan,nan,8
1714357740.0,2262008.1887314636,2639318.1248180433,-5913568.45522929,2388961.9488304667,2788692.198248643,-12767481.066078052,14354.639512651134,nan,nan,8
1714357770.0,2388865.158109099,2787414.4194488465,-5794696.17829375,2515818.918208102,2936788.492879446,-12648608.789142512,15108.385072971927,nan,nan,8
1714357800.0,2513728.4667113745,2931886.8974754717,-5669389.48829704,2640682.2268103776,3081260.9709060714,-12523302.099145802,16689.817508265376,nan,nan,8
1714357830.0,2636443.794042769,3072584.791589926,-5537786.449012296,2763397.554141772,3221958.8650205256,-12391699.059861058,19078.986316029914,nan,nan,8
1714357860.0,2756858.548582887,3209362.1698051,-5400032.243154997,2883812.30868189,3358736.2432357,-12253944.85400376,22254.12704514712,nan,nan,8
1714357890.0,2874821.7716828417,3342077.8087217943,-5256278.429222508,3001775.531781845,3491451.882152394,-12110191.040071271,26191.67014040146,nan,nan,9
1714357920.0,2990184.439314474,3470595.43100108,-5106683.795827945,3117138.199413477,3619969.50443168,-11960596.406676706,30866.3170792507,nan,nan,9
1714357950.0,3102801.0341671165,3594785.264812936,-4951414.59040777,3229754.7942661196,3744159.3382435357,-11805327.201256532,36251.22836151067,nan,nan,9
1714357980.0,3212526.9362348444,3714521.381291643,-4790641.744147747,3339480.6963338475,3863895.4547222424,-11644554.35499651,42317.75948271481,nan,nan,8
1714358010.0,3319219.89341023,3829683.0390127995,-4624542.218275311,3446173.653509233,3979057.112443399,-11478454.829124074,49035.71079802886,nan,nan,8
1714358040.0,3422742.4509155713,3940157.220004055,-4453301.166305148,3549696.2110145744,4089531.293434655,-11307213.77715391,56373.536351592746,nan,nan,8
1714358070.0,3522958.385613777,4045834.8305313266,-4277107.547603946,3649912.1457127803,4195208.903961926,-11131020.158452708,64298.08730532741,nan,nan,8
1714358100.0,3619735.0940421987,4146613.093507087,-4096156.467926406,3746688.854141202,4295987.1669376865,-10950069.078775167,72774.8822223465,nan,nan,7
1714358130.0,3712943.4907984035,4242395.393798233,-3910648.5477924477,3839897.2508974066,4391769.467228833,-10764561.15864121,81768.12981906626,nan,nan,7
1714358160.0,3802457.8379731853,4333090.992429552,-3720789.4419818902,3929411.5980721884,4482465.065860151,-10574702.052830651,91240.78408105765,nan,nan,7
1714358190.0,3888156.034592345,4418615.258318083,-3526789.6581921596,4015109.794691348,4567989.331748683,-10380702.269040922,101154.6147378236,nan,nan,7
1714358220.0,3969920.0169998202,4498889.970435783,-3328864.5822079433,4096873.7770988233,4648264.043866383,-10182777.193056706,111470.31666229758,nan,nan,8
1714358250.0,4047635.572637726,4573843.076960347,-3127233.897536564,4174589.332736729,4723217.150390946,-9981146.508385327,122147.52395133628,nan,nan,8
1714358280.0,4121192.73801488,4643408.944388342,-2922121.5632680934,4248146.498113884,4792783.017818942,-9776034.174116855,133144.95184056368,nan,nan,8
1714358310.0,4190485.937327662,4707528.450303423,-2713755.504487923,4317439.697426666,4856902.523734023,-9567668.115336685,144420.44225272443,nan,nan,8
1714358340.0,4255413.72583794,4766148.606555654,-2502367.21995483,4382367.485936943,4915522.679986253,-9356279.830803592,155931.01228953013,nan,nan,8
1714358370.0,4315879.794172516,4819223.492321142,-2288191.8940001046,4442833.554271519,4968597.565751742,-9142104.504848868,167633.0152274426,nan,nan,8
1714358400.0,4371792.310482,4866713.442228881,-2071467.7556443529,4498746.070581003,5016087.51565948,-8925380.366493115,179482.16503335815,nan,nan,8
1714358430.0,4423064.365702866,4908585.4436819,-1852435.9585292544,4550018.125801869,5057959.5171125,-8706348.569378017,191433.61833548918,nan,nan,8
1714358460.0,4469614.079861908,4944813.084235771,-1631340.2989421696,4596567.839960911,5094187.15766637,-8485252.909790931,203442.08950272528,nan,nan,8
1714358490.0,4511364.747602204,4975376.598061223,-1408426.9333620488,4638318.507701207,5124750.671491822,-8262339.544210811,215461.93144229846,nan,nan,8
1714358520.0,4548244.439188661,5000262.23475675,-1183944.0171064562,4675198.199287664,5149636.30818735,-8037856.627955219,227447.24033693178,nan,nan,9
1714358550.0,4580188.21696963,5019464.8057913445,-958141.9157515084,4707141.977068633,5168838.879221944,-7812054.5266002705,239351.89544081734,nan,nan,9
1714358580.0,4607135.518490774,5032984.400185582,-731272.0352901629,4734089.278589777,5182358.473616182,-7585184.646138925,251129.69202344678,nan,nan,9
1714358610.0,4629030.324837886,5040826.4246320035,-503587.13406050083,4755984.084936889,5190200.498062603,-7357499.744909263,262734.4436604236,nan,nan,9
1714358640.0,4645824.228342131,5043005.172062785,-275341.0124732424,4772777.988441134,5192379.245493385,-7129253.623322004,274120.0087212566,nan,nan,9
1714358670.0,4657473.796059855,5039540.522883232,-46787.99568568691,4784427.556158858,5188914.596313831,-6900700.606534449,285240.41770888027,nan,nan,9
1714358700.0,4663940.604365195,5030457.821916949,181817.20957186213,4790894.364464198,5179831.895347549,-6672095.4012768995,296049.9793094429,nan,nan,8
1714358730.0,4665194.101127555,5015791.153118514,410219.72522128356,4792147.861226558,5165165.226549114,-6443692.885627478,306503.34057543846,nan,nan,8
1714358760.0,4661207.9632076165,4995578.880192248,638165.0130040242,4788161.72330662,5144952.953622848,-6215747.597844738,316555.5993521232,nan,nan,8
1714358790.0,4651962.756036768,4969866.70958334,865399.0490570592,4778916.516135771,5119240.78301394,-5988513.561791703,326162.34719819715,nan,nan,8
1714358820.0,4637444.858250245,4938706.256024886,1091668.599896073,4764398.618349249,5088080.329455486,-5762244.010952689,335279.7789439326,nan,nan,8
1714358850.0,4617647.452570787,4902156.042308328,1316721.7705255635,4744601.21266979,5051530.115738927,-5537190.840323199,343864.8002621173,nan,nan,8
1714358880.0,4592567.481335229,4860277.741406135,1540307.100874673,4719521.241434232,5009651.814836735,-5313605.5099740885,351875.141480478,nan,nan,8
1714358910.0,4562210.934584432,4813142.443934774,1762175.867916075,4689164.694683435,4962516.517365374,-5091736.742932687,359269.32812547917,nan,nan,9
1714358940.0,4526589.047667426,4760825.885065701,1982080.9834179124,4653542.807766429,4910199.9584963005,-4871831.62743085,366006.87467428343,nan,nan,9
1714358970.0,4485719.225173887,4703409.452010959,2199777.623352447,4612672.98527289,4852783.525441559,-4654134.987496315,372048.3361141812,nan,nan,9
1714359000.0,4439624.958341991,4640979.970313373,2415023.427118277,4566578.718440994,4790354.043743973,-4438889.183730485,377355.3834092645,nan,nan,9
1714359030.0,4388335.239091812,4573628.980758651,2627578.4060066943,4515288.999190815,4723003.054189251,-4226334.204842068,381890.825284807,nan,nan,9
1714359060.0,4331886.842190829,4501455.02897731,2837206.454860595,4458840.602289832,4650829.10240791,-4016706.155988167,385618.8644197122,nan,nan,9
1714359090.0,4270321.91778281,4424561.083823563,3043674.526890531,4397275.677881813,4573935.157254162,-3810238.083958231,388504.93488779804,nan,nan,9
1714359120.0,4203688.56523314,4343054.870719186,3246752.96269205,4330642.325332143,4492428.944149786,-3607159.6481567123,390515.92353802035,nan,nan,8
1714359150.0,4132041.1323438184,4257049.236774447,3446216.114497671,4258994.8924428215,4406423.310205047,-3407696.496351091,391620.1615342074,nan,nan,8
1714359180.0,4055440.0027856934,4166661.7128198617,3641842.3907944704,4182393.7628846965,4316035.786250461,-3212070.2200542917,391787.54601474106,nan,nan,8
1714359210.0,3973951.431081755,4072014.290191495,3833414.438910511,4100905.191180758,4221388.3636220945,-3020498.1719382512,390989.55890919873,nan,nan,8
1714359240.0,3887647.550219622,3973233.279002081,4020719.3523765607,4014601.310318625,4122607.352432681,-2833193.2584722014,389199.3645234015,nan,nan,8
1714359270.0,3796607.4141219463,3870450.1161512374,4203550.1048696,3923561.1742209494,4019824.189581837,-2650362.5059791617,386392.08060332155,nan,nan,8
1714359300.0,3700914.5297345337,3763799.0639899136,4381703.367216602,3827868.289833537,3913173.137420513,-2472209.24363216,382544.3882072936,nan,nan,7
1714359330.0,3600658.7574209054,3653418.872365992,4554981.727786633,3727612.5175199085,3802792.9457965917,-2298930.883062129,377634.9034079956,nan,nan,6
1714359360.0,3495935.567253354,3539451.941955072,4723193.299794435,3622889.327352357,3688826.0153856715,-2130719.3110543275,371644.1524370746,nan,nan,6
1714359390.0,3386845.815402757,3422044.063547602,4886151.70147535,3513799.57550176,3571418.1369782016,-1967760.909373412,364554.57013907423,nan,nan,6
1714359420.0,3273495.9646728025,3301344.4802083583,5043676.832427738,3400449.7247718056,3450718.553638958,-1810235.7784210239,356350.62775814347,nan,nan,6
1714359450.0,3155997.578133023,3177505.387741652,5195594.263787566,3282951.338232026,3326879.4611722515,-1658318.3470611963,347018.7706009373,nan,nan,6
1714359480.0,3034467.3960226555,3050681.7435488026,5341735.786540744,3161421.1561216586,3200055.816979402,-1512176.8243080182,336547.6004205637,nan,nan,6
1714359510.0,2909027.6901435456,2921031.8729588366,5481940.6115709,3035981.4502425487,3070405.9463894363,-1371971.9992778618,324927.7527915172,nan,nan,6
1714359540.0,2779803.8612245508,2788714.6524021043,5616050.859963269,2906757.621323554,2938088.725832704,-1237861.7508854931,312151.89055594197,nan,nan,6
1714359570.0,2646930.2082717023,2653895.3604291384,5743923.3065543445,2773883.9683707054,2803269.433859738,-1109989.3042944176,298215.3107675861,nan,nan,7
1714359600.0,2510541.873537662,2516737.5957306176,5865414.441669424,2637495.633636665,2666111.6691612173,-988498.169179338,283115.04090103065,nan,nan,6
1714359630.0,2370780.7597523993,2377409.0457425583,5980392.6750233285,2497734.5198514024,2526783.119173158,-873519.9358254336,266850.61184852454,nan,nan,5
1714359660.0,2227790.230305337,2236076.1443177997,6088726.187065592,2354743.99040434,2385450.2177483994,-765186.4237831701,249423.47931683925,nan,nan,5
1714359690.0,2081721.0071348322,2092910.006669649,6190298.107934524,2208674.7672338355,2242284.0801002486,-663614.5029142378,230837.6743647568,nan,nan,5
