time,gps_sod,dE_m,dN_m,dU_m,d3_m,clock_m,trop_m,n_sat,ph_res_std_m,n_B_sv
2024-05-01T00:38:00,767795880.000000,-1.5160,-0.4817,3.8611,4.1759,2.0726,0.1577,8,0.5571,10
2024-05-01T00:38:30,767795910.000000,-1.4714,-0.6471,3.5957,3.9387,1.9196,0.1594,7,0.3838,10
2024-05-01T00:39:00,767795940.000000,-1.4399,-0.8324,3.3802,3.7672,1.8219,0.1598,7,0.4275,10
2024-05-01T00:39:30,767795970.000000,-1.4205,-0.9187,3.2899,3.6994,1.7906,0.1615,8,0.3143,10
2024-05-01T00:40:00,767796000.000000,-1.4254,-0.9681,2.9767,3.4394,1.6105,0.1654,8,0.3605,10
2024-05-01T00:40:30,767796030.000000,-1.5041,-0.9521,2.7759,3.2977,1.5179,0.1691,8,0.3702,11
2024-05-01T00:41:00,767796060.000000,-1.7069,-0.6136,2.5328,3.1153,1.3741,0.1737,8,0.4276,10
2024-05-01T00:41:30,767796090.000000,-1.0724,1.0240,1.4785,2.0940,0.6771,0.1611,8,0.3992,10
2024-05-01T00:42:00,767796120.000000,0.0881,1.4524,1.1095,1.8298,0.5175,0.1531,9,0.4883,9
2024-05-01T00:42:30,767796150.000000,0.3414,1.4880,1.1223,1.8948,0.5915,0.1546,9,0.4023,9
2024-05-01T00:43:00,767796180.000000,0.4126,1.4003,0.7244,1.6297,0.3642,0.1501,10,0.4869,10
2024-05-01T00:43:30,767796210.000000,0.9833,2.4298,2.3811,3.5412,1.6310,0.2204,10,0.5913,9
2024-05-01T00:44:00,767796240.000000,0.9847,2.1876,2.0269,3.1407,1.3304,0.2286,10,0.4843,10
2024-05-01T00:44:30,767796270.000000,0.9634,1.9405,1.3132,2.5334,0.8826,0.2232,9,0.7067,10
2024-05-01T00:45:00,767796300.000000,0.9106,1.5634,0.6106,1.9095,0.4355,0.2025,8,1.1947,10
2024-05-01T00:45:30,767796330.000000,0.8548,1.3981,0.3713,1.6803,0.3003,0.1980,9,0.9510,10
2024-05-01T00:46:00,767796360.000000,0.8017,1.3027,0.0550,1.5306,0.1012,0.2058,10,0.9272,10
2024-05-01T00:46:30,767796390.000000,0.8120,1.1337,-0.4218,1.4569,-0.2027,0.2129,9,1.0978,11
2024-05-01T00:47:00,767796420.000000,1.3211,0.5937,-2.4857,2.8769,-1.5255,0.2388,10,0.8472,11
2024-05-01T00:47:30,767796450.000000,0.8721,0.8074,-1.5181,1.9279,-0.8248,0.2170,10,0.6472,11
2024-05-01T00:48:00,767796480.000000,0.7666,0.7370,-1.4268,1.7795,-0.7616,0.2151,10,0.7435,11
2024-05-01T00:48:30,767796510.000000,0.7223,0.6086,-1.5363,1.8034,-0.8472,0.2247,11,1.0054,11
2024-05-01T00:49:00,767796540.000000,0.4274,-0.0050,-2.7630,2.7959,-1.5131,0.0998,10,0.5198,11
2024-05-01T00:49:30,767796570.000000,0.4269,-0.1831,-2.8014,2.8396,-1.5722,0.0945,10,0.4039,12
2024-05-01T00:50:00,767796600.000000,0.4089,-0.3348,-2.7154,2.7664,-1.5504,0.0984,10,0.5447,12
2024-05-01T00:50:30,767796630.000000,0.3712,-0.5505,-2.6052,2.6885,-1.5336,0.0947,10,0.6052,12
2024-05-01T00:51:00,767796660.000000,0.3599,-0.7686,-2.4897,2.6303,-1.4945,0.0922,9,0.7077,12
2024-05-01T00:51:30,767796690.000000,0.3727,-1.0537,-2.5316,2.7673,-1.5942,0.0903,9,0.5683,12
2024-05-01T00:52:00,767796720.000000,0.3559,-1.2296,-2.3805,2.7028,-1.5494,0.0941,9,0.4265,12
2024-05-01T00:52:30,767796750.000000,0.3497,-1.4102,-2.1908,2.6288,-1.4930,0.0986,10,0.6186,11
2024-05-01T00:53:00,767796780.000000,0.4336,-1.8841,-2.0984,2.8532,-1.5514,0.0938,10,0.5818,11
2024-05-01T00:53:30,767796810.000000,-0.0214,-0.9337,-2.5370,2.7035,-1.8545,0.1517,11,0.4660,12
2024-05-01T00:54:00,767796840.000000,-0.0137,-1.3082,-2.4714,2.7963,-1.9070,0.1452,11,1.1839,11
2024-05-01T00:54:30,767796870.000000,-0.0906,-1.4185,-2.3369,2.7352,-1.8742,0.1471,10,0.5608,12
2024-05-01T00:55:00,767796900.000000,-0.2202,-2.5607,-1.8150,3.1464,-1.7515,0.1559,10,0.4327,12
2024-05-01T00:55:30,767796930.000000,-0.2708,-2.0844,-1.1374,2.3899,-1.0747,0.0861,9,0.5164,12
2024-05-01T00:56:00,767796960.000000,0.8101,-0.2165,-4.5272,4.6042,-3.5289,0.2047,10,1.4796,11
2024-05-01T00:56:30,767796990.000000,0.8143,-0.0024,-4.3507,4.4262,-3.2604,0.1826,10,1.4433,12
2024-05-01T00:57:00,767797020.000000,0.6577,-0.1589,-3.9370,3.9947,-2.9393,0.1770,8,0.8506,12
2024-05-01T00:57:30,767797050.000000,0.4808,-0.3289,-3.5044,3.5524,-2.6189,0.1714,8,0.8898,12
2024-05-01T00:58:00,767797080.000000,0.3540,-0.4872,-3.0912,3.1493,-2.3411,0.1670,8,0.7673,12
2024-05-01T00:58:30,767797110.000000,1.6682,0.2177,-8.9872,9.1433,-6.1743,0.1195,9,2.4542,12
2024-05-01T00:59:00,767797140.000000,1.3690,-0.1514,-8.2865,8.4002,-5.6629,0.1128,8,1.6467,12
2024-05-01T00:59:30,767797170.000000,1.1496,-0.4823,-7.5956,7.6973,-5.1932,0.1087,8,1.5654,11
2024-05-01T01:00:00,767797200.000000,0.9401,-0.7530,-6.9679,7.0713,-4.7714,0.1053,8,1.5208,11
2024-05-01T01:00:30,767797230.000000,0.7692,-0.9959,-6.3057,6.4301,-4.3525,0.1024,8,1.2100,10
2024-05-01T01:01:00,767797260.000000,0.5939,-1.2020,-5.6545,5.8113,-3.9502,0.1016,8,1.3538,10
2024-05-01T01:01:30,767797290.000000,0.3912,-1.3299,-5.0308,5.2182,-3.5454,0.0980,8,1.3052,10
2024-05-01T01:02:00,767797320.000000,0.2411,-1.4216,-4.4060,4.6359,-3.1538,0.0976,7,0.9540,9
2024-05-01T01:02:30,767797350.000000,0.2853,-1.6052,-5.1913,5.4413,-3.7404,0.0972,5,0.4824,9
2024-05-01T01:03:00,767797380.000000,0.2907,-1.8235,-5.8616,6.1456,-4.2425,0.0966,5,0.4698,9
2024-05-01T01:03:30,767797410.000000,0.3395,-2.1517,-6.7566,7.0990,-4.9247,0.0958,6,0.5016,9
2024-05-01T01:04:00,767797440.000000,7.1285,-16.7728,-73.5328,75.7576,-51.6591,0.0500,8,12.8994,8
2024-05-01T01:04:30,767797470.000000,1.2827,-7.8800,-27.2536,28.3989,-19.7306,0.2919,8,5.2987,9
2024-05-01T01:05:00,767797500.000000,0.7554,-7.5452,-22.2205,23.4788,-16.4408,0.2925,7,4.2530,9
2024-05-01T01:05:30,767797530.000000,0.7043,-3.9811,-10.8899,11.6161,-8.0861,0.0735,7,0.2811,10
2024-05-01T01:06:00,767797560.000000,0.5204,-3.5262,-8.7082,9.4095,-6.5778,0.0489,7,0.3650,10
2024-05-01T01:06:30,767797590.000000,0.3670,-3.2912,-7.2728,7.9913,-5.6232,0.0420,7,0.4259,10
2024-05-01T01:07:00,767797620.000000,0.2176,-3.2219,-6.3677,7.1397,-5.0671,0.0424,7,0.3693,10
2024-05-01T01:07:30,767797650.000000,0.1006,-3.2325,-5.7522,6.5990,-4.7192,0.0426,7,0.3555,9
2024-05-01T01:08:00,767797680.000000,-0.0365,-3.2749,-5.2995,6.2299,-4.4981,0.0431,6,0.3712,9
2024-05-01T01:08:30,767797710.000000,-0.0780,-3.2840,-4.8391,5.8487,-4.2463,0.0431,5,0.8870,9
2024-05-01T01:09:00,767797740.000000,-3.4874,-3.6673,-8.0004,9.4667,-7.3071,0.0725,7,1.0223,9
2024-05-01T01:09:30,767797770.000000,-1.0571,-2.9446,-8.1985,8.7751,-7.0095,-0.0990,7,1.4617,9
2024-05-01T01:10:00,767797800.000000,-2.3610,-2.7209,-6.0063,7.0038,-5.6600,0.0345,7,0.5273,9
2024-05-01T01:10:30,767797830.000000,-2.0609,-2.6992,-5.0773,6.1083,-5.0022,0.0404,7,0.5870,9
2024-05-01T01:11:00,767797860.000000,-1.5674,-1.7047,-7.2152,7.5777,-7.0413,0.0404,5,1.6020,9
2024-05-01T01:11:30,767797890.000000,-8.6879,-2.4200,6.2965,10.9992,2.3613,0.6339,6,4.9349,9
2024-05-01T01:12:00,767797920.000000,-1.1759,-5.6064,3.8737,6.9152,1.9376,0.2264,8,3.1757,10
2024-05-01T01:12:30,767797950.000000,-1.1167,-5.1781,3.5586,6.3815,1.4984,0.2056,7,1.9276,10
2024-05-01T01:13:00,767797980.000000,-1.0079,-4.7740,3.3046,5.8929,1.1066,0.1909,7,1.8053,10
2024-05-01T01:13:30,767798010.000000,-0.6219,-1.5753,-1.4806,2.2496,-3.6187,0.2901,7,0.3055,9
2024-05-01T01:14:00,767798040.000000,-0.6845,-1.7371,-1.1729,2.2049,-3.3924,0.2669,7,0.8701,9
2024-05-01T01:14:30,767798070.000000,-0.7336,-1.9915,-0.7902,2.2646,-3.0704,0.2342,8,1.3818,9
2024-05-01T01:15:00,767798100.000000,-0.7036,-2.0622,-0.7165,2.2937,-3.0505,0.2260,7,0.3382,9
2024-05-01T01:15:30,767798130.000000,-0.9279,0.5033,-4.9562,5.0674,-7.0542,0.2534,7,2.0879,9
2024-05-01T01:16:00,767798160.000000,-0.8886,0.0924,-4.6669,4.7516,-6.7551,0.2533,6,0.7019,10
2024-05-01T01:16:30,767798190.000000,-0.8542,-0.3265,-4.5392,4.6304,-6.5924,0.2532,6,0.6251,10
2024-05-01T01:17:00,767798220.000000,-0.9234,-0.6408,-3.0793,3.2780,-5.4187,0.2552,6,1.6916,10
2024-05-01T01:17:30,767798250.000000,-0.9407,-0.9485,-2.4544,2.7944,-4.9118,0.2561,6,1.5253,9
2024-05-01T01:18:00,767798280.000000,-0.9332,-1.1853,-1.9592,2.4727,-4.5427,0.2572,8,1.6528,9
2024-05-01T01:18:30,767798310.000000,-0.9201,-1.4015,-1.5366,2.2742,-4.2392,0.2584,8,1.4644,8
2024-05-01T01:19:00,767798340.000000,-0.5619,-1.5379,-0.2694,1.6594,-3.2579,0.2615,8,1.5835,10
2024-05-01T01:19:30,767798370.000000,-0.4953,-1.6356,0.2211,1.7232,-2.9229,0.2632,8,1.2274,10
2024-05-01T01:20:00,767798400.000000,-0.4368,-1.7154,0.7197,1.9109,-2.6063,0.2662,9,1.4782,10
2024-05-01T01:20:30,767798430.000000,-0.4195,-1.7646,1.1463,2.1456,-2.3593,0.2664,9,1.4704,9
2024-05-01T01:21:00,767798460.000000,-0.4342,-1.3700,1.4566,2.0462,-2.1986,0.2723,9,1.7248,9
2024-05-01T01:21:30,767798490.000000,-0.4224,-1.1649,1.6299,2.0475,-2.1126,0.2749,9,1.6482,9
2024-05-01T01:22:00,767798520.000000,-0.4368,-1.0205,1.8485,2.1562,-1.9881,0.2701,10,1.6348,9
2024-05-01T01:22:30,767798550.000000,-0.4489,-0.8992,2.0502,2.2833,-1.8617,0.2682,10,1.5816,9
2024-05-01T01:23:00,767798580.000000,-0.3893,-0.7645,2.5665,2.7061,-1.5049,0.2586,10,1.6732,10
2024-05-01T01:23:30,767798610.000000,-0.3642,-0.6017,2.7988,2.8859,-1.3450,0.2534,10,1.6415,10
2024-05-01T01:24:00,767798640.000000,-0.3787,-0.4096,2.9412,2.9937,-1.2418,0.2501,11,1.6978,10
2024-05-01T01:24:30,767798670.000000,-0.3783,-0.2176,3.0888,3.1195,-1.1488,0.2511,11,1.5881,10
2024-05-01T01:25:00,767798700.000000,-0.3971,-0.0124,3.1500,3.1749,-1.0863,0.2461,11,1.4688,11
2024-05-01T01:25:30,767798730.000000,-0.4074,0.1646,3.2688,3.2982,-0.9883,0.2445,11,1.4479,11
2024-05-01T01:26:00,767798760.000000,-0.4245,0.3522,3.4159,3.4602,-0.8737,0.2435,11,1.5584,11
2024-05-01T01:26:30,767798790.000000,-0.3914,1.0256,0.5119,1.2113,-2.4967,0.2340,11,1.3438,11
2024-05-01T01:27:00,767798820.000000,-0.4348,1.0681,0.7337,1.3668,-2.3078,0.2326,10,1.4725,11
2024-05-01T01:27:30,767798850.000000,-0.5331,1.1033,0.9662,1.5604,-2.1145,0.2321,10,1.2840,11
2024-05-01T01:28:00,767798880.000000,-1.2696,0.8176,5.4118,5.6185,-1.9138,0.2340,10,1.4278,11
2024-05-01T01:28:30,767798910.000000,-1.4149,0.0717,1.3034,1.9251,-1.7790,0.2348,10,1.3876,11
2024-05-01T01:29:00,767798940.000000,-0.6098,-1.4024,1.4284,2.0925,-1.6402,0.2379,11,1.3697,11
2024-05-01T01:29:30,767798970.000000,-0.2668,-1.6259,1.5779,2.2813,-1.4804,0.2404,11,1.3484,11
2024-05-01T01:30:00,767799000.000000,-0.1684,-1.7364,1.6614,2.4091,-1.3788,0.2472,11,1.0988,12
2024-05-01T01:30:30,767799030.000000,-0.0966,-1.8290,1.6953,2.4958,-1.2722,0.2439,11,1.0290,12
2024-05-01T01:31:00,767799060.000000,-0.0625,-1.9199,1.5837,2.4896,-1.2588,0.2448,10,1.0199,12
2024-05-01T01:31:30,767799090.000000,0.0566,-2.0064,0.9236,2.2095,-1.4805,0.1986,11,0.9966,12
2024-05-01T01:32:00,767799120.000000,0.2009,-2.0724,0.2897,2.1022,-1.6595,0.1355,11,0.8090,11
2024-05-01T01:32:30,767799150.000000,0.1934,-2.1062,0.2538,2.1302,-1.6092,0.1365,10,0.8915,11
2024-05-01T01:33:00,767799180.000000,0.1629,-2.0938,-0.1413,2.1049,-1.7788,0.1365,9,0.7805,11
2024-05-01T01:33:30,767799210.000000,0.1343,-2.0591,-0.5236,2.1289,-1.9256,0.1351,10,0.7943,11
2024-05-01T01:34:00,767799240.000000,0.0996,-1.9803,-0.8817,2.1700,-2.0670,0.1345,10,0.7074,11
2024-05-01T01:34:30,767799270.000000,0.0315,-1.5655,-1.8196,2.4006,-2.5381,0.0801,10,0.7295,12
2024-05-01T01:35:00,767799300.000000,-0.0083,-1.2882,-2.3267,2.6595,-2.7826,0.0569,10,0.6792,12
2024-05-01T01:35:30,767799330.000000,-0.0534,-1.0548,-2.7471,2.9431,-2.9767,0.0329,10,0.6339,12
2024-05-01T01:36:00,767799360.000000,-0.0975,-0.8215,-3.1094,3.2176,-3.1457,0.0139,10,0.6757,12
2024-05-01T01:36:30,767799390.000000,-0.1399,-0.6060,-3.5015,3.5564,-3.3517,-0.0025,9,0.6424,12
2024-05-01T01:37:00,767799420.000000,-0.1795,-0.3548,-3.8858,3.9061,-3.5788,-0.0182,9,0.4964,12
2024-05-01T01:37:30,767799450.000000,-0.2116,-0.0903,-4.2219,4.2282,-3.7798,-0.0334,9,0.5480,11
2024-05-01T01:38:00,767799480.000000,-0.2398,0.1229,-4.5559,4.5639,-3.9870,-0.0507,9,0.5020,10
2024-05-01T01:38:30,767799510.000000,-0.2737,0.4848,-4.8595,4.8913,-4.1915,-0.0666,10,0.6086,10
2024-05-01T01:39:00,767799540.000000,-1.3509,-0.2347,-6.9824,7.1157,-5.7691,-0.1106,10,0.5123,10
2024-05-01T01:39:30,767799570.000000,-1.3666,-0.8362,-5.8793,6.0937,-4.7199,-0.1926,11,0.9012,11
2024-05-01T01:40:00,767799600.000000,0.0685,-1.7218,-6.5426,6.7658,-4.7777,-0.3208,11,1.2006,11
2024-05-01T01:40:30,767799630.000000,-0.3401,-1.2091,-5.1982,5.3478,-3.7527,-0.3264,10,0.9397,12
2024-05-01T01:41:00,767799660.000000,-0.4104,-1.1695,-4.9077,5.0618,-3.4152,-0.3612,9,0.8510,12
2024-05-01T01:41:30,767799690.000000,-0.3999,-1.0731,-4.3781,4.5254,-3.0081,-0.3447,9,0.8133,11
2024-05-01T01:42:00,767799720.000000,-0.4804,-0.9962,-4.0590,4.2069,-2.7011,-0.3587,9,0.7897,11
2024-05-01T01:42:30,767799750.000000,-0.5524,-0.9528,-3.7996,3.9560,-2.4310,-0.3752,9,0.6450,11
2024-05-01T01:43:00,767799780.000000,-0.6061,-0.9308,-3.4837,3.6565,-2.1177,-0.3902,10,0.6866,11
2024-05-01T01:43:30,767799810.000000,-0.6862,-0.8761,-3.2727,3.4567,-1.8895,-0.4057,10,0.7049,11
2024-05-01T01:44:00,767799840.000000,-0.7246,-0.6037,-3.3317,3.4627,-1.9385,-0.4033,10,1.1407,12
2024-05-01T01:44:30,767799870.000000,-0.9297,-0.5158,-3.6774,3.8280,-2.1969,-0.3981,10,0.6925,12
2024-05-01T01:45:00,767799900.000000,-0.9760,-0.3237,-3.5805,3.7252,-2.1326,-0.3973,10,1.0027,12
2024-05-01T01:45:30,767799930.000000,-1.2090,-0.1619,-3.9953,4.1773,-2.4609,-0.3855,10,0.9268,11
2024-05-01T01:46:00,767799960.000000,-1.0912,-0.0212,-3.5161,3.6816,-2.1141,-0.3904,10,0.7406,10
2024-05-01T01:46:30,767799990.000000,-0.9891,0.1237,-3.1292,3.2841,-1.8481,-0.3902,10,0.8944,10
2024-05-01T01:47:00,767800020.000000,-1.0123,0.2495,-2.9527,3.1314,-1.7389,-0.3848,9,1.0283,10
2024-05-01T01:47:30,767800050.000000,-0.9769,0.3141,-2.7324,2.9187,-1.5886,-0.3819,9,0.7162,10
2024-05-01T01:48:00,767800080.000000,-0.9494,0.3828,-2.4107,2.6190,-1.3912,-0.3723,8,0.7243,10
2024-05-01T01:48:30,767800110.000000,-0.9711,0.4827,-2.1619,2.4186,-1.2612,-0.3586,9,0.9279,10
2024-05-01T01:49:00,767800140.000000,-0.9822,0.5321,-1.8494,2.1606,-1.0879,-0.3423,9,0.7779,10
2024-05-01T01:49:30,767800170.000000,-0.9125,0.4100,-1.4163,1.7340,-0.7345,-0.3397,9,1.0997,11
2024-05-01T01:50:00,767800200.000000,-0.8866,0.3870,-1.1246,1.4835,-0.5514,-0.3267,9,0.9229,11
2024-05-01T01:50:30,767800230.000000,-0.8607,0.3922,-0.8246,1.2548,-0.3894,-0.3108,9,0.7409,11
2024-05-01T01:51:00,767800260.000000,-1.0058,0.4057,-0.3926,1.1534,-0.1623,-0.2829,11,0.7983,11
2024-05-01T01:51:30,767800290.000000,-0.1302,0.2274,-1.7469,1.7664,-1.0019,-0.3139,11,0.8495,11
