time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-12T00:00:30,-0.0020,-0.0010,0.0390,0.0391,5
2024-05-12T00:01:00,0.0008,0.0010,0.0543,0.0543,5
2024-05-12T00:01:30,-0.0057,0.0101,-0.0343,0.0362,5
2024-05-12T00:02:00,-0.0001,-0.0037,0.0767,0.0768,5
2024-05-12T00:02:30,0.0059,-0.0038,-0.0066,0.0097,5
2024-05-12T00:03:00,0.0025,-0.0059,0.0845,0.0848,5
2024-05-12T00:03:30,0.0138,-0.1429,2.3663,2.3706,5
2024-05-12T00:04:00,-0.0024,0.0044,-0.0566,0.0569,5
2024-05-12T00:04:30,0.0046,0.0012,-0.1239,0.1240,5
2024-05-12T00:05:00,0.0043,-0.0008,0.0203,0.0207,5
2024-05-12T00:05:30,-0.0059,0.0048,0.0541,0.0546,5
2024-05-12T00:06:00,0.0065,-0.0020,-0.0159,0.0173,5
2024-05-12T00:06:30,-0.0080,0.0026,0.0998,0.1001,5
2024-05-12T00:07:00,0.0009,-0.0014,0.0088,0.0090,5
2024-05-12T00:07:30,2401.6445,-1619.6250,-6084.7938,6739.1243,5
2024-05-12T00:08:00,34979.9091,-18991.7352,-57636.0281,70044.2131,5
2024-05-12T00:08:30,60374.9734,-27709.3935,-100124.8893,120157.9850,4
2024-05-12T00:09:00,80460.8837,-30193.0533,-133554.3410,158815.4157,4
2024-05-12T00:09:30,96311.7462,-28208.6821,-158968.5365,187996.4835,4
2024-05-12T00:11:30,158111.4072,-335.7093,-208308.2533,261517.9883,4
2024-05-12T00:12:00,161833.0242,6674.4939,-210229.0728,265387.9041,4
2024-05-12T00:12:30,122415.6007,17316.2514,-206669.8438,240827.4407,4
2024-05-12T00:13:00,100971.9244,23451.4444,-178737.2580,206621.1682,6
2024-05-12T00:13:30,15.6527,11.2971,-121.7811,123.3016,6
2024-05-12T00:14:00,-0.5578,-0.4609,4.6304,4.6866,6
2024-05-12T00:14:30,0.0038,0.0022,0.0519,0.0521,6
2024-05-12T00:15:00,0.0000,-0.0013,-0.0208,0.0209,6
