time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-02T00:00:30,-0.0009,0.0084,0.0739,0.0744,6
2024-05-02T00:01:00,-0.0007,0.0061,0.0477,0.0481,6
2024-05-02T00:01:30,0.0021,0.0016,0.0014,0.0030,6
2024-05-02T00:02:00,-0.0005,-0.0028,-0.0305,0.0307,6
2024-05-02T00:02:30,0.0023,-0.0055,-0.0101,0.0117,6
2024-05-02T00:03:00,0.0040,0.0035,0.0096,0.0110,6
2024-05-02T00:03:30,0.0030,-0.0035,-0.0900,0.0902,5
2024-05-02T00:04:00,0.0008,-0.0015,-0.1864,0.1864,5
2024-05-02T00:04:30,0.0025,0.0047,0.0580,0.0583,5
2024-05-02T00:05:00,0.0012,-0.0005,0.2564,0.2564,5
2024-05-02T00:05:30,0.0022,0.0006,-0.2963,0.2963,5
2024-05-02T00:06:00,-0.0029,-0.0130,0.5480,0.5482,5
2024-05-02T00:06:30,0.0021,0.0038,-0.2362,0.2362,7
2024-05-02T00:07:00,-0.0026,-0.0000,0.1851,0.1851,7
2024-05-02T00:07:30,-0.0021,-0.0011,0.0073,0.0076,7
2024-05-02T00:08:00,0.0012,0.0042,-0.0328,0.0331,8
2024-05-02T00:08:30,0.0009,0.0009,0.0182,0.0183,8
2024-05-02T00:09:00,0.0002,0.0065,-0.0201,0.0211,8
2024-05-02T00:09:30,-0.0042,-0.0141,0.0909,0.0921,8
2024-05-02T00:10:00,-0.0003,-0.0033,0.0549,0.0550,8
2024-05-02T00:10:30,-0.0008,-0.0088,0.0848,0.0853,8
2024-05-02T00:11:00,-0.0004,-0.0077,0.1746,0.1747,8
2024-05-02T00:11:30,0.0014,0.0001,-0.1119,0.1119,8
2024-05-02T00:12:00,0.0032,-0.0031,-0.1040,0.1041,8
2024-05-02T00:12:30,-0.0036,-0.0015,-0.0183,0.0187,8
2024-05-02T00:13:00,0.0034,0.0015,0.0017,0.0041,8
2024-05-02T00:13:30,-0.0023,-0.0006,-0.0070,0.0074,9
2024-05-02T00:14:00,-0.0023,-0.0022,-0.0146,0.0149,9
2024-05-02T00:14:30,0.0004,nan,nan,nan,21
2024-05-02T00:15:00,0.0018,nan,nan,nan,21
2024-05-02T00:15:30,-0.0001,nan,nan,nan,21
2024-05-02T00:16:00,-0.0015,nan,nan,nan,21
2024-05-02T00:16:30,-0.0036,-0.0019,0.0297,0.0300,9
2024-05-02T00:17:00,-0.0020,0.0020,-0.0030,0.0041,10
2024-05-02T00:17:30,0.0003,0.0037,0.0099,0.0106,10
2024-05-02T00:18:00,0.0008,-0.0000,-0.0098,0.0099,10
2024-05-02T00:18:30,-0.0020,0.0016,0.0243,0.0245,9
2024-05-02T00:19:00,-0.0010,0.0004,0.0046,0.0047,9
2024-05-02T00:19:30,-0.0003,0.0015,0.0005,0.0016,9
2024-05-02T00:20:00,-0.0010,-0.0037,-0.0027,0.0047,9
2024-05-02T00:20:30,0.0063,-0.0022,-0.0088,0.0110,9
2024-05-02T00:21:00,-0.0035,0.0027,0.0241,0.0245,9
2024-05-02T00:21:30,0.0066,-0.0004,-0.0119,0.0136,9
2024-05-02T00:22:00,0.0022,0.0019,-0.0021,0.0035,9
2024-05-02T00:22:30,-0.0007,-0.0053,-0.0073,0.0090,9
2024-05-02T00:23:00,-0.0033,-0.0034,0.0046,0.0066,9
2024-05-02T00:23:30,0.0021,0.0061,-0.0114,0.0131,8
2024-05-02T00:24:00,0.0048,0.0077,-0.0357,0.0368,8
2024-05-02T00:24:30,0.0183,0.0037,0.0015,0.0187,7
2024-05-02T00:25:00,0.1642,0.0745,-0.0225,0.1818,7
2024-05-02T00:25:30,1.0614,0.5166,-0.2870,1.2148,7
2024-05-02T00:26:00,48451.9718,15485.1369,25965.1016,57110.1526,6
2024-05-02T00:26:30,94861.5741,30553.5354,50113.9924,111551.1049,6
2024-05-02T00:27:00,137352.3905,38064.4908,84009.8346,165445.5710,5
2024-05-02T00:27:30,186678.0263,55661.2272,111241.2408,224324.4779,4
2024-05-02T00:28:00,239978.9844,76487.7828,138876.4734,287622.9628,4
2024-05-02T00:28:30,-4.8723,-20.8383,102.3010,104.5154,5
2024-05-02T00:29:00,3.4930,9.2059,-72.7373,73.4007,4
2024-05-02T00:29:30,1.7432,1.8961,-36.1487,36.2403,4
2024-05-02T00:30:00,0.0071,-0.0089,0.0097,0.0149,5
2024-05-02T00:30:30,0.0061,0.0029,-0.0092,0.0114,6
2024-05-02T00:31:00,-0.0080,0.0149,0.1258,0.1269,6
2024-05-02T00:31:30,0.0130,-0.0107,0.0117,0.0205,6
2024-05-02T00:32:00,-0.0439,0.1346,-0.1183,0.1845,5
2024-05-02T00:32:30,-0.0072,0.0081,-0.0009,0.0109,5
2024-05-02T00:33:00,-0.0015,-0.0031,0.0094,0.0100,5
2024-05-02T00:33:30,0.0013,0.0136,-0.0150,0.0202,6
2024-05-02T00:34:00,-0.0054,0.0210,-0.0204,0.0297,6
2024-05-02T00:34:30,-0.0016,0.0211,-0.0845,0.0871,6
2024-05-02T00:35:00,-0.0054,0.0018,0.0298,0.0304,6
2024-05-02T00:35:30,-0.0072,0.0026,0.0135,0.0155,7
2024-05-02T00:36:00,0.0030,-0.0021,0.0261,0.0263,7
2024-05-02T00:36:30,0.0097,0.0007,0.0002,0.0098,7
2024-05-02T00:37:00,-0.0022,0.0034,0.0275,0.0278,7
2024-05-02T00:37:30,0.0015,-0.0023,-0.0198,0.0200,7
2024-05-02T00:38:00,0.0016,0.0031,0.0240,0.0243,7
2024-05-02T00:38:30,0.0025,-0.0029,0.0180,0.0184,7
2024-05-02T00:39:00,-0.0116,-0.0007,0.1754,0.1757,7
2024-05-02T00:39:30,0.0152,-0.0021,-0.0607,0.0627,7
2024-05-02T00:40:00,0.0006,-0.0052,0.1090,0.1091,7
2024-05-02T00:40:30,0.0023,0.0019,0.0256,0.0258,7
2024-05-02T00:41:00,0.0094,-0.0015,-0.0162,0.0188,7
2024-05-02T00:41:30,-0.0042,0.0007,0.0011,0.0044,7
2024-05-02T00:42:00,0.0012,-0.0014,0.0145,0.0146,7
2024-05-02T00:42:30,-0.0008,0.0047,0.0066,0.0082,7
2024-05-02T00:43:00,0.0007,-0.0001,0.0245,0.0245,7
2024-05-02T00:43:30,-0.0033,-0.0069,-0.0198,0.0212,7
2024-05-02T00:44:00,0.0064,0.0433,0.2375,0.2415,8
2024-05-02T00:44:30,0.0043,0.0375,0.1698,0.1739,7
2024-05-02T00:45:00,994.8564,6591.8564,11295.3690,13115.9320,6
2024-05-02T00:45:30,-0.0061,0.0200,0.1365,0.1381,6
2024-05-02T00:46:00,0.0100,-0.0014,0.0049,0.0112,4
2024-05-02T00:46:30,0.0034,0.0026,0.0068,0.0081,4
2024-05-02T00:47:00,-0.0054,-0.0057,-0.0132,0.0154,4
2024-05-02T00:47:30,0.0092,0.0032,0.0147,0.0176,4
2024-05-02T00:48:00,0.0015,-0.0046,0.0131,0.0140,4
2024-05-02T00:48:30,-0.0045,0.0016,-0.0169,0.0176,4
2024-05-02T00:51:30,647167.6119,516338.4065,-231940.9361,859783.6156,4
2024-05-02T00:52:00,-0.5424,11.7078,-20.3293,23.4659,5
2024-05-02T00:52:30,-0.0051,0.0245,-0.0731,0.0772,5
2024-05-02T00:53:00,-0.0015,0.0493,-0.1110,0.1215,5
2024-05-02T00:53:30,-0.0022,-0.0452,0.0947,0.1049,5
2024-05-02T00:54:00,0.0058,-0.0193,0.0740,0.0767,5
2024-05-02T00:54:30,-0.0003,-0.0565,0.1784,0.1872,6
2024-05-02T00:55:00,0.0067,-0.0431,0.1823,0.1874,6
2024-05-02T00:55:30,0.0004,-0.0150,0.0491,0.0513,7
2024-05-02T00:56:00,0.0000,-0.0042,0.0186,0.0191,7
2024-05-02T00:56:30,0.0002,-0.0045,0.0058,0.0073,7
2024-05-02T00:57:00,0.0003,-0.0056,0.0044,0.0071,8
2024-05-02T00:57:30,0.0019,0.0048,-0.0172,0.0179,8
2024-05-02T00:58:00,0.0052,0.0087,-0.0326,0.0342,8
2024-05-02T00:58:30,-0.0016,0.0001,0.0150,0.0151,9
2024-05-02T00:59:00,-0.0012,-0.0107,0.0595,0.0605,9
2024-05-02T00:59:30,-0.0019,-0.0037,0.0226,0.0230,9
2024-05-02T01:00:00,0.0026,0.0014,-0.0046,0.0055,9
2024-05-02T01:00:30,-0.0013,-0.0004,0.0212,0.0212,9
2024-05-02T01:01:00,-0.0016,0.0047,-0.0483,0.0486,9
2024-05-02T01:01:30,0.0011,nan,nan,nan,21
2024-05-02T01:02:00,-0.0003,nan,nan,nan,21
2024-05-02T01:02:30,-0.0004,nan,nan,nan,21
2024-05-02T01:03:00,-0.0002,nan,nan,nan,21
2024-05-02T01:03:30,-0.0000,nan,nan,nan,21
2024-05-02T01:04:00,0.0005,0.0012,-0.0250,0.0250,9
2024-05-02T01:04:30,0.0008,0.0001,0.0083,0.0083,9
2024-05-02T01:05:00,0.0013,0.0019,0.0080,0.0084,9
