time,X,Y,Z,dX,dY,dZ,dE,dN,dU,n_sat
1714522380.0,830530.2509038299,6450013.630709488,-2193687.1832888825,551137.7682772042,3921936.812471909,4176957.9271393586,-116989.4340338704,5220150.516016432,-2422531.896218092,7
1714522410.0,849379.9012120842,6517648.919709226,-1975961.5234240154,569987.4185854585,3989572.101471647,4394683.587004226,-128295.47987321555,5364859.590345927,-2599353.166806765,7
1714522440.0,867570.006406781,6577993.105096117,-1756034.3106601627,588177.5237801553,4049916.2868585377,4614610.799768078,-139746.87793990824,5503577.124536504,-2780920.208809114,8
1714522470.0,885049.0700982059,6630989.039155311,-1534152.8275529307,605656.5874715802,4102912.220917732,4836492.282875311,-151298.72098139295,5636153.864862189,-2967026.2057225965,8
1714522500.0,901765.140379592,6676577.521473797,-1310562.9467359632,622372.6577529663,4148500.703236218,5060082.163692278,-162905.87446742633,5762439.134612447,-3157466.422487746,8
1714522530.0,917667.0981832966,6714711.015401821,-1085513.5179674102,638274.6155566709,4186634.1971642417,5285131.592460831,-174522.75043716753,5882292.020108659,-3352029.047472959,8
1714522560.0,932704.5939599934,6745350.713424094,-859255.1417625477,653312.1113333678,4217273.8951865155,5511389.968665693,-186103.56692182465,5995579.105267947,-3550497.4107015915,8
1714522590.0,946828.0457016825,6768466.108194224,-632039.7165495529,667435.5630750568,4240389.289956644,5738605.393878688,-197602.39310022455,6102174.24209615,-3752650.562099972,9
1714522620.0,959988.7808254635,6784035.370200782,-404120.2978818282,680596.2981988378,4255958.551963203,5966524.812546412,-208973.24883847905,6201958.966016779,-3958263.258172282,9
1714522650.0,972139.269102025,6792046.082352948,-175750.69752638694,692746.7864753993,4263969.264115369,6194894.412901854,-220170.25551685435,6294823.346181946,-4167106.055939003,9
1714522680.0,983232.6312827294,6792491.795936368,52814.56318936245,703840.1486561038,4264414.97769879,6423459.673617603,-231147.52594843117,6380662.77061086,-4378946.638686299,9
1714522710.0,993223.6826628571,6785377.738098597,281320.9292420074,713831.2000362314,4257300.919861019,6651966.0396702485,-241859.57467688288,6459383.575053338,-4593548.309726282,9
1714522740.0,1002068.4358002241,6770717.3052798975,509513.8932866011,722675.9531735984,4242640.487042319,6880159.003714842,-252261.20889061532,6530899.782564359,-4810671.37357919,9
1714522770.0,1009724.1427859958,6748532.149388286,737139.3838730849,730331.6601593702,4220455.331150707,7107784.494301326,-262307.56097170647,6595133.330610158,-5030073.463522371,9
1714522800.0,1016149.1023331321,6718849.2739537805,963943.3578113979,736756.6197065064,4190772.4557162016,7334588.468239639,-271954.2157305963,6652011.218219586,-5251510.234964031,8
1714522830.0,1021304.0230898904,6681710.4894203935,1189673.7072352543,741911.5404632647,4153633.6711828145,7560318.817663495,-281157.52683372557,6701475.084099532,-5474733.616832042,8
1714522860.0,1025150.5332843129,6637161.46702891,1414078.820934165,745758.0506576872,4109084.6487913313,7784723.931362406,-289874.33786541136,6743470.41094348,-5699494.547199491,8
1714522890.0,1027652.1596055299,6585257.882235117,1636908.8643169529,748259.6769789042,4057181.0639975383,8007553.9747451935,-298062.28044918436,6777952.773233962,-5925541.871381365,7
1714522920.0,1028774.1585712169,6526063.351469769,1857915.726819447,749381.6759445912,3997986.53323219,8228560.837247688,-305679.8332765236,6804885.894434663,-6152623.056200179,7
1714522950.0,1028483.6452233866,6459649.976597598,2076853.4005066634,749091.1625967609,3931573.158360019,8447498.510934904,-312686.39021663816,6824242.302776173,-6380484.337104699,7
1714522980.0,1026749.6231973756,6386098.003603708,2293478.233941671,747357.1405707499,3858021.185366129,8664123.344369913,-319042.32769577904,6836003.112619033,-6608871.0780399535,7
1714523010.0,1023543.0564642061,6305495.636210205,2507549.1452698135,744150.5738375804,3777418.817972626,8878194.255698055,-324709.09647911304,6840157.938167873,-6837528.034926744,7
1714523040.0,1018836.9670787341,6217939.28827586,2718828.0220560534,739444.4844521084,3689862.4700382813,9089473.132484294,-329649.2911019939,6836705.2840999905,-7066199.63083217,7
1714523070.0,1012606.5006056223,6123532.970776619,2927079.904079353,733214.0179789966,3595456.1525390404,9297725.014507594,-333826.7822383825,6825652.053301517,-7294630.347941773,7
1714523100.0,1004828.9362709173,6022388.529995978,3132073.2622508164,725436.4536442916,3494311.711758399,9502718.372679058,-337206.7006264865,6807013.870829262,-7522564.899091976,7
1714523130.0,995483.7667671742,5914625.431504216,3333580.3531723153,716091.2841405486,3386548.613266637,9704225.463600557,-339755.5401201841,6780815.023242421,-7749748.633288773,7
1714523160.0,984552.7618683937,5800370.309332297,3531377.272965602,705160.2792417681,3272293.491094718,9902022.383393843,-341441.27044090617,6747088.068439223,-7975927.748423917,7
1714523190.0,972020.0362874569,5679757.309582946,3725244.35436506,692627.5536608312,3151680.491345367,10095889.464793302,-342233.3668797741,6705874.306490062,-8200849.531670001,7
1714523220.0,957872.0890381923,5552927.563267737,3914966.312944077,678479.6064115666,3024850.7450301577,10285611.423372317,-342102.9073287497,6657223.350547654,-8424262.687045868,7
1714523250.0,942097.8837506922,5420029.63465645,4100332.7854374247,662705.4011240666,2891952.816418871,10470977.895865666,-341022.6028600772,6601193.747803696,-8645917.668187417,6
1714523280.0,924688.7572108539,5281217.564302589,4281137.88485793,645296.2745842282,2753140.74606501,10651782.99528617,-338966.92178713874,6537850.998060456,-8865566.985895336,6
1714523310.0,905638.6201143662,5136653.113291627,4457181.377665143,626246.1374877405,2608576.295054048,10827826.488093384,-335912.0426795666,6467270.081793146,-9082965.471519696,7
1714523340.0,884943.5040784656,4986499.62861263,4628265.336456588,605551.02145184,2458422.810375051,10998910.44688483,-331836.0779869866,6389528.511726161,-9297869.432721166,7
1714523370.0,862603.0956559606,4830939.106149052,4794205.873584313,583210.6130293349,2302862.2879114733,11164850.984012555,-326718.7244510341,6304726.581043255,-9510041.243066233,7
1714523400.0,838618.5669328588,4670148.1373737855,4954817.081471495,559226.0843062331,2142071.3191362065,11325462.191899735,-320541.7490153162,6212958.996609319,-9719243.319486054,7
1714523430.0,812994.0429247384,4504313.002316397,5109921.545532614,533601.5602981127,1976236.1840788177,11480566.655960854,-313288.78942415543,6114332.850112699,-9925242.302071473,7
1714523460.0,785736.1169155528,4333623.679920018,5259348.503581795,506343.6342889271,1805546.8616824388,11629993.614010036,-304945.53043885,6008961.356034889,-10127809.558476854,6
1714523490.0,756854.4116099464,4158266.0698268036,5402920.262021362,477461.9289833207,1630189.2515892247,11773565.372449603,-295501.1160079757,5896951.713065453,-10326711.38616657,6
1714523520.0,726360.4443222353,3978462.5639810204,5540503.385865921,446967.9616956096,1450385.7457434414,11911148.496294163,-284942.5646534069,5778461.350578072,-10521741.767679576,6
1714523550.0,694269.4497082048,3794399.123433481,5671919.964775457,414876.96708157915,1266322.305195902,12042565.075203698,-273264.59156860295,5653598.017063436,-10712666.549156588,6
1714523580.0,660598.6018284532,3606298.0812498424,5797041.054327881,381206.11920182756,1078221.2630122635,12167686.164756123,-260459.84425758495,5522521.3211949365,-10899283.679572841,6
1714523610.0,625368.1244650242,3414373.217755246,5915728.374670597,345975.64183839853,886296.399517667,12286373.485098839,-246524.94098362135,5385379.838385883,-11081385.442157632,6
1714523640.0,588600.4373976175,3218837.8401591824,6027840.487202462,309207.9547709918,690761.0219216035,12398485.597630702,-231458.73468891706,5242320.766217599,-11258761.268522203,7
1714523670.0,550320.8868890466,3019918.2559037157,6133260.304788664,270928.40426242095,491841.4376661368,12503905.415216904,-215261.55905220128,5093512.592610094,-11431218.341141468,7
1714523700.0,510557.49516435957,2817840.2851983835,6231870.665545227,231165.01253773388,289763.46696080454,12602515.775973469,-197936.46104191148,4939123.600995482,-11598563.843206903,7
1714523730.0,469340.81787447305,2612833.3458531094,6323562.635532072,189948.33524784737,84756.52761553042,12694207.745960314,-179488.61053560604,4779328.691711635,-11760611.184454046,7
1714523760.0,426704.0271754575,2405130.0046531586,6408235.186489086,147311.54454883182,-122946.81358442036,12778880.296917327,-159925.43217662594,4614308.857156467,-11917179.86270159,7
1714523790.0,382682.983838675,2194965.716766546,6485795.733277652,103290.50121204933,-333111.10147103295,12856440.843705893,-139256.70567318166,4444251.146602054,-12068096.056011667,8
1714523820.0,337315.74411715387,1982577.7927653268,6556156.737388141,57923.26149052818,-545499.0254722522,12926801.847816382,-117494.18911857117,4269346.408863811,-12213189.864256058,8
1714523850.0,290643.2418375669,1768206.482309236,6619241.55791594,11250.759210941207,-759870.335928343,12989886.668344181,-94652.1779160482,4089792.520984675,-12352300.322771711,8
1714523880.0,242708.79286811518,1552093.7839108913,6674980.9886612315,-36683.6897585105,-975983.0343266877,13045626.099089473,-70747.14298917836,3905791.9608818563,-12485272.639942702,8
1714523910.0,193558.16506922775,1334483.1646924338,6723312.842970098,-85834.31755739794,-1193593.6535451452,13093957.95339834,-45797.831093134504,3717551.402466026,-12611957.911201077,9
1714523940.0,143239.4825228489,1115619.7671648266,6764184.180870873,-136153.00010377678,-1412457.0510727523,13134829.291299114,-19825.146909447416,3525282.718271594,-12732215.117250307,9
1714523970.0,91803.23735963016,895749.7137758035,6797549.539411613,-187589.2452669955,-1632327.1044617756,13168194.649839854,7147.758805029385,3329201.6854952346,-12845909.733600462,9
1714524000.0,39302.245037903995,675120.0732847832,6823372.085975392,-240090.23758872168,-1852956.7449527958,13194017.196403634,35095.529974900826,3129528.3757071868,-12952914.816722358,9
1714524030.0,-14208.421773192564,453978.41613786045,6841622.362505915,-293600.9043998183,-2074098.4020997186,13212267.472934157,63990.622082262154,2926486.2741885576,-13053110.00245851,21
1714524060.0,-68671.50367095748,232572.7851877864,6852281.283432103,-348063.98629758315,-2295504.0330497925,13222926.393860344,93803.36900112245,2720303.351319843,-13146384.306208145,21
1714524090.0,-124027.58793375934,11151.116088893212,6855336.186021938,-403420.070560385,-2516925.7021486857,13225981.29645018,124501.95254193357,2511210.067050337,-13232632.665515803,21
1714524120.0,-180215.2066390063,-210038.84184726625,6850783.375055072,-459607.68926563195,-2738115.660084845,13221428.485483313,156052.49128202494,2299440.2262360537,-13311758.338353189,21
1714524150.0,-237170.87902888088,-430749.832961756,6838627.521643101,-516563.36165550654,-2958826.6511993348,13209272.632071342,188419.0489178886,2085230.468680148,-13383672.458683906,21
1714524180.0,-294829.20757631486,-650735.4498134204,6818882.297829773,-574221.6902029405,-3178812.2680509994,13189527.408258013,221563.69080187922,1868820.1657880615,-13448294.760194043,8
1714524210.0,-353122.89602754975,-869750.1622166104,6791567.770326171,-632515.3786541754,-3397826.9804541892,13162212.880754411,255446.49868588243,1650450.4307062863,-13505551.165121857,8
1714524240.0,-411982.88365917123,-1087549.9188780978,6756714.28406403,-691375.366285797,-3615626.7371156765,13127359.394492272,290025.6380778623,1430364.981027756,-13555377.620034201,8
1714524270.0,-471338.4382228,-1303892.2301104139,6714359.915335359,-750730.9208494257,-3831969.048347993,13085005.025763601,325257.44153828354,1208809.113601169,-13597717.762583317,8
1714524300.0,-531117.1796633151,-1518536.4461916683,6664550.748130167,-810509.6622899408,-4046613.264429247,13035195.858558409,361096.40167780285,986029.5468506501,-13632523.28136399,9
1714524330.0,-591245.1966274151,-1731244.0677316927,6607341.362236908,-870637.6792540408,-4259320.885969272,12977986.47266515,397495.25286797946,762274.3021492055,-13659754.48809754,9
1714524360.0,-651647.1067383946,-1941778.7646008963,6542793.702982533,-931039.5893650203,-4469855.582838476,12913438.813410774,434405.0290720198,537792.2633360494,-13679379.276426028,9
1714524390.0,-712246.3230293234,-2149907.5020541283,6470979.7156576,-991638.805655949,-4677984.320291707,12841624.826085841,471775.20496427163,312833.08068237547,-13691375.9942284,9
1714524420.0,-772964.7734039704,-2355399.3214023146,6391977.187345384,-1052357.256030596,-4883476.139639894,12762622.297773626,509553.55102843314,87646.79251788743,-13695729.12023221,9
1714524450.0,-833723.4207070882,-2558027.0522628375,6305873.20687514,-1113115.9033337138,-5086103.8705004165,12676518.317303382,547686.462395008,-137516.53375833202,-13692433.128796145,8
1714524480.0,-894441.9855217185,-2757566.3709427183,6212761.323608004,-1173834.4681483442,-5285643.189180298,12583406.434036244,586118.7867499179,-362406.9512709044,-13681489.492579937,8
1714524510.0,-955039.4416653805,-2953797.3531621457,6112745.078740547,-1234431.924292006,-5481874.171399725,12483390.189168788,624794.1462701214,-586774.816449902,-13662910.554174501,8
1714524540.0,-1015433.7379389334,-3146503.432916011,6005933.847408914,-1294826.220565559,-5674580.25115359,12376578.957837155,663654.775422287,-810371.3321632445,-13636715.268380836,7
1714524570.0,-1075542.1486445402,-3335472.4088789136,5892445.198634352,-1354934.6312711658,-5863549.227116493,12263090.309062593,702641.7588089914,-1032948.642958167,-13602931.77891626,7
1714524600.0,-1135281.2708446619,-3520496.403495535,5772404.020105616,-1414673.7534712874,-6048573.221733114,12143049.130533857,741695.0329381035,-1254260.119766241,-13561596.5897849,7
1714524630.0,-1194567.210125395,-3701372.257893853,5645942.603061057,-1473959.692752021,-6229449.076131431,12016587.713489298,780753.5274819318,-1474060.7124198396,-13512754.796464676,7
1714524660.0,-1253315.5841745276,-3877901.3238166887,5513200.003269865,-1532708.0668011531,-6405978.142054267,11883845.113698106,819755.1916893258,-1692106.9934567902,-13456459.415807476,7
1714524690.0,-1311441.797866898,-4049890.4282048307,5374322.819141261,-1590834.2804935235,-6577967.246442409,11744967.929569501,858637.161849768,-1908157.7904032627,-13392772.474028388,8
1714524720.0,-1368860.8041969845,-4217150.838182567,5229463.445981319,-1648253.2868236103,-6745227.656420145,11600108.55640956,897335.6373659435,-2121973.848961901,-13321762.99493356,8
1714524750.0,-1425488.12073453,-4379501.078735085,5078783.334361049,-1704880.6033611558,-6907577.896972664,11449428.44478929,935786.5815447834,-2333319.338314471,-13243511.102651777,8
1714524780.0,-1481238.7593804288,-4536763.822669582,4922448.318942868,-1760631.2420070544,-7064840.640907161,11293093.42937111,973924.999458479,-2541960.591262424,-13158102.496338455,7
1714524810.0,-1536028.235819805,-4688768.605730938,4760631.764621157,-1815420.7184464308,-7216845.423968516,11131276.875049397,1011685.6430414545,-2747667.5554490127,-13065632.410711162,8
1714524840.0,-1589771.9111107106,-4835349.635296493,4593511.761364822,-1869164.3937373362,-7363426.453534072,10964156.871793063,1049002.597371816,-2950212.736165086,-12966202.17869459,8
1714524870.0,-1642386.0696278983,-4976348.962207134,4421273.989422354,-1921778.552254524,-7504425.780444713,10791919.099850595,1085810.0036757179,-3149373.1801253967,-12859923.101016326,8
1714524900.0,-1693787.367781606,-5111614.642296456,4244109.363434672,-1973179.8504082318,-7639691.460534034,10614754.473862913,1122041.7133327893,-3344929.5894996603,-12746913.560130438,8
1714524930.0,-1743893.4034722073,-5241001.976203516,4062214.9445651644,-2023285.8860988328,-7769078.794441095,10432860.054993406,1157631.7176949796,-3536667.1891048616,-12627300.34559619,8
1714524960.0,-1792621.7951599197,-5364371.230975959,3875791.4086414166,-2072014.2777865455,-7892448.049213538,10246436.519069657,1192513.4830044126,-3724374.461151464,-12501215.428196795,8
1714524990.0,-1839891.8385456419,-5481591.455179103,3685046.27670668,-2119284.3211722677,-8009668.273416681,10055691.38713492,1226621.1779704064,-3907845.6476851115,-12368800.428378928,8
1714525020.0,-1885623.6643064942,-5592538.4454233255,3490191.5813545026,-2165016.1469331197,-8120615.263660904,9860836.691782743,1259889.0599729111,-4086879.646552825,-12230203.667561926,8
1714525050.0,-1929738.51110028,-5697094.973895363,3291443.79826646,-2209130.993726906,-8225171.792132942,9662088.908694701,1292251.7214212466,-4261280.274739156,-12085580.198967205,8
1714525080.0,-1972158.9863048354,-5795151.626988063,3089024.1130942744,-2251551.468931461,-8323228.445225641,9459669.223522516,1323644.256794597,-4430856.971358765,-11935092.373665811,9
1714525110.0,-2012809.056887298,-5886606.244003902,2883157.741571157,-2292201.5395139237,-8414683.062241482,9253802.851999398,1354002.3152232892,-4595424.528894706,-11778909.002492493,9
1714525140.0,-2051614.2127110334,-5971364.344306364,2674073.8305316,-2331006.695337659,-8499441.162543943,9044718.940959841,1383262.2158861544,-4754803.541014792,-11617205.427238856,9
1714525170.0,-2088501.6546316876,-6049339.315614427,2462005.298379923,-2367894.137258313,-8577416.133852007,8832650.408808164,1411361.1142847287,-4908820.654574403,-11450163.449010441,9
1714525200.0,-2123400.4345366135,-6120452.682287257,2247188.548238643,-2402792.9171632393,-8648529.500524836,8617833.658666885,1438237.111964954,-5057308.937569877,-11277971.165613635,10
1714525230.0,-2156241.1022326415,-6184632.732247897,2029862.7568632844,-2435633.5848592673,-8712709.550485477,8400507.867291525,1463829.056370164,-5200106.836770134,-11100821.792964023,10
1714525260.0,-2186956.7608588585,-6241817.436989104,1810270.5727045743,-2466349.2434854843,-8769894.255226683,8180915.683132815,1488077.2691130587,-5337060.725778427,-10918915.427080214,10
1714525290.0,-2215482.374258469,-6291952.032504731,1588656.8850191387,-2494874.8568850947,-8820028.85074231,7959301.99544738,1510923.1232665135,-5468023.053326853,-10732456.9851475,10
1714525320.0,-2241754.9382822444,-6334989.474943903,1365268.8883076874,-2521147.42090887,-8863066.293181483,7735913.998735929,1532309.163578127,-5592852.757973709,-10541656.439382002,10
1714525350.0,-2265714.23440974,-6370892.249183078,1140356.1650102264,-2545106.717036366,-8898969.067420658,7511001.275438467,1552179.6568646259,-5711416.985463261,-10346729.58739277,10
1714525380.0,-2287302.058956309,-6399629.709914406,914169.5983048977,-2566694.541582935,-8927706.528151985,7284814.708733139,1570480.117956886,-5823588.954460001,-10147896.035719298,10
1714525410.0,-2306463.1213092757,-6421180.593920742,686961.9491975942,-2585855.6039359015,-8949257.412158322,7057607.059625835,1587157.9265344753,-5929250.156480992,-9945380.693551488,9
1714525440.0,-2323144.5702388487,-6435531.336367136,458986.9142573452,-2602537.0528654745,-8963608.154604714,6829632.024685586,1602162.041253481,-6028289.099487146,-9739412.260501947,8
1714525470.0,-2337296.3165338505,-6442676.756410042,230499.114482052,-2616688.7991604763,-8970753.57464762,6601144.224910293,1615443.2451176704,-6120601.978355063,-9530223.480649928,7
1714525500.0,-2348871.161698761,-6442620.092096002,1753.7643782038467,-2628263.6443253867,-8970696.910333581,6372398.874806445,1626954.2695632088,-6206092.842303321,-9318050.852954546,7
1714525530.0,-2357824.7624308793,-6435372.728977135,-226993.63222822436,-2637217.245057505,-8963449.547214715,6143651.478200017,1636649.7889615726,-6284673.452722821,-9103134.247588279,7
1714525560.0,-2364115.4841934545,-6420953.438972587,-455487.4801368945,-2643507.9668200803,-8949030.257210165,5915157.630291346,1644486.3586875922,-6356262.638024795,-8885716.437003754,7
1714525590.0,-2367705.6457833974,-6399391.663768446,-683472.5876590295,-2647098.128410023,-8927468.482006025,5687172.522769212,1650423.2914839245,-6420789.636709624,-8666043.889943874,7
1714525620.0,-2368560.036881246,-6370723.026005616,-910694.3434981664,-2647952.519507872,-8898799.844243195,5459950.766930074,1654421.6770647604,-6478189.864096489,-8444364.901515497,7
1714525650.0,-2366646.806945546,-6334991.585129671,-1136898.9942967228,-2646039.289572172,-8863068.40336725,5233746.116131518,1656445.0178326452,-6528407.189585,-8220930.198141843,6
1714525680.0,-2361937.6640734775,-6292250.103889894,-1361834.087516414,-2641330.1467001033,-8820326.922127472,5008811.022911827,1656459.3972615735,-6571394.366508238,-7995992.631647686,6
1714525710.0,-2354407.30175039,-6242558.334210174,-1585248.417030831,-2633799.7843770157,-8770635.152447753,4785396.69339741,1654433.0984075451,-6607111.369880293,-7769806.578262269,6
1714525740.0,-2344034.1154420795,-6185984.5611367775,-1806892.6443121878,-2623426.5980687053,-8714061.379374357,4563752.466116053,1650337.1465663048,-6635527.125085145,-7542627.956214003,6
1714525770.0,-2330799.9635459436,-6122604.781582348,-2026519.5302686656,-2610192.4461725694,-8650681.599819927,4344125.580159576,1644145.161883634,-6656618.8102255585,-7314713.69950472,6
1714525800.0,-2314690.2428468326,-6052502.652544322,-2243884.113679766,-2594082.7254734584,-8580579.470781902,4126760.996748475,1635833.4400426343,-6670371.881794279,-7086321.576127814,6
1714525830.0,-2295693.1596712875,-5975767.384501596,-2458743.1910375943,-2575085.6422979133,-8503844.202739175,3911901.9193906467,1625380.4592327035,-6676777.86216492,-6857709.869818835,6
1714525860.0,-2273803.325571899,-5892502.706021016,-2670859.5152541716,-2553195.8081985246,-8420579.524258595,3699785.5951740695,1612769.4693391898,-6675844.537463607,-6629136.9091313705,6
1714525890.0,-2249015.4502341617,-5802810.520219277,-2879995.0745795653,-2528407.9328607875,-8330887.338456856,3490650.0358486758,1597984.0183067797,-6667577.735324941,-6400861.068201659,6
1714525920.0,-2221330.162222337,-5706805.570614918,-3085917.7817453737,-2500722.644848963,-8234882.388852498,3284727.3286828673,1581012.1266607973,-6651997.935712416,-6173140.160981179,6
1714525950.0,-2190750.6238018414,-5604606.449538147,-3288397.678673373,-2470143.106428467,-8132683.267775726,3082247.431754868,1561843.9105144956,-6629130.218390503,-5946231.535818753,6
1714525980.0,-2157284.4044499435,-5496340.375832653,-3487209.619854373,-2436676.8870765693,-8024417.194070231,2883435.490573868,1540472.9189258353,-6599009.857889175,-5720391.40849135,6
1714526010.0,-2120944.0022815475,-5382144.158886944,-3682134.552093418,-2400336.4849081733,-7910220.977124523,2688510.558334823,1516896.5462718802,-6561683.739366822,-5495874.047177341,6
1714526040.0,-2081743.0159266365,-5262154.218723293,-3872953.662392017,-2361135.498553262,-7790231.036960872,2497691.448036224,1491113.323555737,-6517198.589203999,-5272933.398644634,7
1714526070.0,-2039700.822999945,-5136518.437031592,-4059455.9605158484,-2319093.3056265707,-7664595.255269172,2311189.1499123927,1463126.266763571,-6465615.198123828,-5051820.57393828,7
1714526100.0,-1994840.0690817116,-5005389.452606673,-4241434.515404944,-2274232.5517083374,-7533466.270844253,2129210.595023297,1432941.117517101,-6407000.582557851,-4832784.787261838,7
1714526130.0,-1947187.2591980936,-4868925.99714432,-4418687.699319691,-2226579.741824719,-7397002.8153818995,1951957.4111085497,1400566.784241449,-6341429.73800015,-4616072.713155683,7
1714526160.0,-1896772.820082303,-4727293.0260724565,-4591019.738779337,-2176165.3027089285,-7255369.844310036,1779625.371648904,1366015.3896780799,-6268985.969423564,-4401928.024875836,7
1714526190.0,-1843630.0511769212,-4580658.501343666,-4758238.237489151,-2123022.533803547,-7108735.319581244,1612406.8729390902,1329301.581635825,-6189756.898302086,-4190592.475030578,7
1714526220.0,-1787797.0840990273,-4429198.631102624,-4920159.032815468,-2067189.5667256531,-6957275.449340204,1450486.0776127735,1290443.9050363854,-6103841.294592915,-3982303.3815238783,7
1714526250.0,-1729315.3575858066,-4273093.61310034,-5076603.049170026,-2008707.8402124322,-6801170.431337919,1294042.0612582155,1249463.7536621224,-6011343.827959341,-3777294.930248524,7
1714526280.0,-1668230.036432312,-4112528.585211123,-5227397.448562235,-1947622.5190589377,-6640605.403448702,1143247.6618660064,1206385.682147151,-5912376.413037142,-3575797.4710394405,7
1714526310.0,-1604589.9615182725,-3947693.392009721,-5372375.91128045,-1883982.444144898,-6475770.210247301,998269.1991477907,1161237.3819473665,-5807058.092191937,-3378037.1691880296,8
1714526340.0,-1538447.585587213,-3778782.171247155,-5511378.514491077,-1817840.0682138386,-6306858.989484734,859266.5959371645,1114049.662932604,-5695514.602141046,-3184235.964098671,8
1714526370.0,-1469858.882668708,-3605993.09363259,-5644251.781247669,-1749251.3652953338,-6134069.9118701685,726393.3291805722,1064856.391941208,-5577878.142368464,-2994611.4246770954,8
