time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-24T00:00:30,0.0004,nan,nan,nan,21
2024-05-24T00:01:00,-0.0004,nan,nan,nan,21
2024-05-24T00:01:30,0.0013,nan,nan,nan,21
2024-05-24T00:02:00,0.0020,-0.0098,-0.1677,0.1680,10
2024-05-24T00:02:30,-0.0012,-0.0427,-0.6055,0.6070,10
2024-05-24T00:03:00,-0.0025,0.0007,0.0157,0.0159,8
2024-05-24T00:03:30,0.0024,0.0012,0.0079,0.0083,9
2024-05-24T00:04:00,0.0024,-0.0002,0.0130,0.0132,9
2024-05-24T00:04:30,-0.0005,0.0008,-0.0022,0.0024,9
2024-05-24T00:05:00,0.0047,-0.0030,-0.0091,0.0107,9
2024-05-24T00:05:30,0.0028,0.0010,0.0126,0.0130,9
2024-05-24T00:06:00,-0.0052,0.0002,0.0019,0.0055,9
2024-05-24T00:06:30,-0.0004,-0.0016,0.0077,0.0078,9
2024-05-24T00:07:00,0.0067,-0.0007,-0.0323,0.0330,9
2024-05-24T00:07:30,0.0062,0.0025,-0.0284,0.0292,9
2024-05-24T00:08:00,-0.0097,-0.0031,0.0457,0.0469,9
2024-05-24T00:08:30,-0.0000,-0.0054,0.0001,0.0054,8
2024-05-24T00:09:00,0.0027,0.0008,-0.0147,0.0150,8
2024-05-24T00:09:30,-0.0050,0.0005,0.0239,0.0245,7
2024-05-24T00:10:00,0.0026,0.0036,-0.0019,0.0048,7
2024-05-24T00:10:30,0.0081,0.0016,0.0149,0.0170,6
2024-05-24T00:11:00,0.0033,0.0056,-0.0000,0.0065,6
2024-05-24T00:11:30,0.0011,-0.0001,0.0151,0.0151,7
2024-05-24T00:12:00,0.0007,0.0009,-0.0036,0.0038,7
2024-05-24T00:12:30,0.0069,-0.0105,0.0100,0.0160,7
2024-05-24T00:13:00,-0.0074,0.0080,0.0090,0.0141,7
2024-05-24T00:13:30,0.0116,-0.0040,-0.0252,0.0280,7
2024-05-24T00:14:00,-0.0076,0.0063,0.0130,0.0163,7
2024-05-24T00:14:30,0.0100,0.0005,-0.0359,0.0372,7
2024-05-24T00:15:00,-0.0078,-0.0006,0.0182,0.0198,7
2024-05-24T00:15:30,0.0002,-0.0054,0.0157,0.0166,7
2024-05-24T00:16:00,0.0042,-0.0004,-0.0210,0.0214,7
2024-05-24T00:16:30,0.0064,0.0002,-0.0048,0.0080,6
2024-05-24T00:17:00,-0.0025,-0.0128,0.1058,0.1066,5
2024-05-24T00:17:30,-0.0001,-0.0195,0.0743,0.0768,5
2024-05-24T00:18:00,-0.0005,0.0030,-0.0067,0.0074,5
2024-05-24T00:18:30,0.0018,-0.0028,0.0337,0.0339,5
2024-05-24T00:19:00,-0.0008,0.0074,-0.0096,0.0122,5
2024-05-24T00:19:30,-0.0046,-0.0020,0.0446,0.0449,4
2024-05-24T00:20:00,0.0013,-0.0019,-0.0518,0.0518,6
2024-05-24T00:20:30,0.0028,0.0003,0.0853,0.0854,6
2024-05-24T00:21:00,0.0005,0.0043,-0.0371,0.0373,6
2024-05-24T00:21:30,0.0040,0.0007,0.0122,0.0128,6
2024-05-24T00:22:00,-0.0013,0.0034,0.0013,0.0038,6
2024-05-24T00:22:30,0.0015,-0.0013,-0.0268,0.0269,6
2024-05-24T00:23:00,-0.0016,-0.0012,0.0051,0.0055,7
2024-05-24T00:23:30,0.0008,0.0017,-0.0062,0.0065,7
2024-05-24T00:24:00,-0.0034,-0.0018,0.0478,0.0479,7
2024-05-24T00:24:30,-0.0018,-0.0009,0.0165,0.0166,7
2024-05-24T00:25:00,0.0021,-0.0015,-0.0132,0.0134,7
2024-05-24T00:25:30,-0.0004,0.0009,-0.0097,0.0097,7
2024-05-24T00:26:00,-0.0004,0.0007,-0.0037,0.0038,7
2024-05-24T00:26:30,0.0047,0.0029,-0.0240,0.0246,7
2024-05-24T00:27:00,-0.3224,-0.0876,-4.2465,4.2596,7
2024-05-24T00:27:30,0.0027,0.0023,0.0219,0.0222,7
2024-05-24T00:28:00,-0.0052,-0.0019,-0.0496,0.0499,6
2024-05-24T00:28:30,0.0010,-0.0013,0.0080,0.0082,6
