time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-07T01:23:00,-0.0056,0.0101,0.0068,0.0134,7
2024-05-07T01:23:30,14767.5567,24492.1307,-25809.1292,38523.4519,6
2024-05-07T01:24:00,16149.2601,25597.0172,-29996.6983,42612.2964,5
2024-05-07T01:24:30,14482.8006,21847.3594,-28451.0821,38684.9156,6
2024-05-07T01:25:00,12414.5056,17737.5583,-25683.2733,33591.2406,5
2024-05-07T01:25:30,10457.1708,14072.1402,-22698.4553,28680.9592,5
2024-05-07T01:26:00,-0.0220,-0.0608,0.0424,0.0774,6
2024-05-07T01:26:30,0.0076,0.0025,0.0426,0.0433,6
2024-05-07T01:27:00,-0.0733,-0.0333,-0.2411,0.2542,6
2024-05-07T01:27:30,-0.0228,0.0086,-0.1508,0.1528,6
2024-05-07T01:28:00,-0.0350,0.0485,-0.3724,0.3772,6
2024-05-07T01:28:30,-0.0078,-0.0445,0.0876,0.0985,6
2024-05-07T01:29:00,-0.0033,-0.0016,0.0003,0.0036,7
2024-05-07T01:29:30,0.0183,0.0176,0.1018,0.1049,8
2024-05-07T01:30:00,0.0079,-0.0089,0.0909,0.0917,7
2024-05-07T01:30:30,-0.0264,-0.0319,-0.1814,0.1861,7
2024-05-07T01:31:00,-0.0003,-0.0010,0.0229,0.0229,7
2024-05-07T01:31:30,-0.0006,-0.0099,0.0279,0.0296,6
2024-05-07T01:32:00,0.0001,0.0057,-0.0018,0.0059,6
2024-05-07T01:32:30,0.0011,-0.0035,-0.0294,0.0296,7
2024-05-07T01:33:00,0.0006,0.0011,0.0032,0.0034,7
2024-05-07T01:33:30,0.0042,-0.0027,0.0368,0.0372,7
2024-05-07T01:34:00,-0.0034,0.0003,-0.0226,0.0229,7
2024-05-07T01:34:30,0.0028,-0.0019,0.0156,0.0159,7
2024-05-07T01:35:00,-0.0010,0.0021,0.0249,0.0250,7
2024-05-07T01:35:30,0.0021,-0.0009,-0.0374,0.0375,7
2024-05-07T01:36:00,0.0019,0.0001,0.0539,0.0539,7
2024-05-07T01:36:30,-0.0000,-0.0002,0.0249,0.0249,7
2024-05-07T01:37:00,-0.0006,0.0000,0.0003,0.0007,7
2024-05-07T01:37:30,-0.0019,-0.0001,0.0499,0.0499,7
2024-05-07T01:38:00,0.0023,-0.0003,0.0271,0.0272,7
2024-05-07T01:38:30,-0.0001,-0.0002,0.0173,0.0173,7
2024-05-07T01:39:00,-0.0015,-0.0011,-0.0964,0.0964,7
2024-05-07T01:39:30,0.0035,0.0052,0.0865,0.0868,6
2024-05-07T01:40:00,0.0051,0.0048,0.0597,0.0601,6
2024-05-07T01:40:30,-0.0040,0.0088,0.0381,0.0393,6
2024-05-07T01:41:00,-0.0013,-0.0111,-0.0910,0.0917,6
2024-05-07T01:41:30,0.0073,0.0650,0.7037,0.7067,6
2024-05-07T01:42:00,0.0212,0.2523,2.0338,2.0495,6
2024-05-07T01:42:30,0.0533,0.7405,4.7515,4.8092,7
2024-05-07T01:43:00,0.1312,1.8475,9.7026,9.8778,5
2024-05-07T01:43:30,0.2838,4.0358,17.6279,18.0862,5
2024-05-07T01:44:00,0.5402,7.9726,29.5705,30.6311,5
2024-05-07T01:44:30,685.0350,12115.0691,22095.8727,25208.5653,6
2024-05-07T01:45:00,977.2284,17617.2082,28765.4487,33745.6966,6
2024-05-07T01:45:30,1161.4734,21250.2023,31287.7301,37839.6905,6
2024-05-07T01:46:00,0.0008,0.0566,0.1995,0.2074,6
2024-05-07T01:46:30,-0.0003,0.0100,0.0761,0.0767,5
2024-05-07T01:47:00,-0.0005,0.0114,0.0607,0.0617,5
2024-05-07T01:47:30,0.0088,0.0190,0.0960,0.0982,6
2024-05-07T01:48:00,0.0023,0.0020,0.0141,0.0144,6
2024-05-07T01:48:30,0.0034,0.0093,0.0774,0.0780,6
2024-05-07T01:49:00,0.3696,1.4016,-19.1130,19.1679,5
2024-05-07T01:49:30,0.0910,0.2683,-6.2662,6.2726,5
2024-05-07T01:50:00,0.0196,0.0319,-1.6892,1.6896,5
2024-05-07T01:50:30,0.0020,-0.0002,-0.3828,0.3829,5
2024-05-07T01:51:00,-0.0006,-0.0040,-0.1416,0.1416,4
2024-05-07T01:51:30,-0.0019,0.0019,-0.0592,0.0593,4
2024-05-07T01:52:00,-0.0022,-0.0018,-0.0140,0.0143,5
2024-05-07T01:52:30,-0.0008,0.0044,0.0335,0.0338,5
2024-05-07T01:53:00,0.0007,0.0017,0.0412,0.0412,6
2024-05-07T01:53:30,-0.0021,0.0010,-0.0098,0.0100,6
2024-05-07T01:54:00,-0.0040,-0.0074,-0.0716,0.0720,6
2024-05-07T01:54:30,0.0029,0.0035,0.0496,0.0498,6
2024-05-07T01:55:00,-0.0038,-0.0011,-0.0202,0.0206,6
2024-05-07T01:55:30,0.0016,0.0000,0.0075,0.0076,7
2024-05-07T01:56:00,0.0046,0.0003,-0.0238,0.0242,7
2024-05-07T01:56:30,-0.0040,-0.0020,0.0115,0.0123,7
2024-05-07T01:57:00,0.0019,0.0098,-0.0368,0.0381,7
2024-05-07T01:57:30,-0.0009,-0.0057,0.0159,0.0169,7
2024-05-07T01:58:00,-0.0003,-0.0033,0.0052,0.0062,7
2024-05-07T01:58:30,-0.0024,nan,nan,nan,21
2024-05-07T01:59:00,-0.0008,nan,nan,nan,21
2024-05-07T01:59:30,-0.0002,nan,nan,nan,21
2024-05-07T02:00:00,0.0022,nan,nan,nan,21
2024-05-07T02:00:30,0.0013,nan,nan,nan,21
2024-05-07T02:01:00,-0.0066,-0.0039,0.0324,0.0333,6
2024-05-07T02:01:30,-0.0048,0.0004,0.0260,0.0265,6
2024-05-07T02:02:00,-0.0079,-0.0062,0.0765,0.0771,6
2024-05-07T02:02:30,-0.0052,-0.0027,0.0279,0.0285,7
2024-05-07T02:03:00,-0.0032,-0.0033,0.0306,0.0310,7
2024-05-07T02:03:30,0.0028,0.0025,-0.0193,0.0197,6
2024-05-07T02:04:00,-0.0020,0.0026,-0.0063,0.0071,6
2024-05-07T02:04:30,0.0000,-0.0026,-0.0034,0.0043,6
2024-05-07T02:05:00,0.0016,0.0007,-0.0120,0.0121,6
2024-05-07T02:05:30,0.0002,0.0013,-0.0064,0.0066,6
2024-05-07T02:06:00,-0.0004,0.0007,0.0118,0.0118,6
2024-05-07T02:06:30,0.0030,-0.0009,0.0309,0.0311,6
2024-05-07T02:07:00,-0.0032,-0.0028,-0.0314,0.0317,7
2024-05-07T02:07:30,-0.0017,0.0005,0.0168,0.0169,7
2024-05-07T02:08:00,-0.0008,0.0005,0.0060,0.0060,7
2024-05-07T02:08:30,0.0019,0.0003,-0.0218,0.0219,7
2024-05-07T02:09:00,0.0011,0.0003,0.0018,0.0022,7
2024-05-07T02:09:30,-0.0055,-0.0017,-0.0027,0.0064,9
2024-05-07T02:10:00,-0.0047,-0.0019,-0.0091,0.0104,9
2024-05-07T02:10:30,-0.0008,-0.0006,0.0228,0.0228,9
2024-05-07T02:11:00,-0.0008,-0.0001,0.0005,0.0010,9
2024-05-07T02:11:30,-0.0018,-0.0016,-0.0118,0.0121,9
2024-05-07T02:12:00,0.0029,0.0029,-0.0044,0.0060,9
2024-05-07T02:12:30,-0.0027,0.0000,0.0059,0.0065,9
2024-05-07T02:13:00,0.0043,0.0019,0.0030,0.0056,8
2024-05-07T02:13:30,-0.0071,0.0016,-0.0003,0.0073,8
2024-05-07T02:14:00,-0.0016,0.0045,0.0022,0.0052,8
2024-05-07T02:14:30,0.0041,-0.0017,0.0261,0.0265,8
2024-05-07T02:15:00,0.0089,-0.0025,-0.0351,0.0363,8
2024-05-07T02:15:30,-0.0022,-0.0042,0.1805,0.1806,6
2024-05-07T02:16:00,-0.0090,0.0033,-0.0780,0.0786,6
2024-05-07T02:16:30,0.0045,-0.0027,0.1354,0.1355,6
2024-05-07T02:17:00,-0.0006,-0.0013,-0.1963,0.1963,6
2024-05-07T02:17:30,-0.0103,0.0017,-0.0873,0.0880,6
2024-05-07T02:18:00,0.0022,-0.0035,-0.0706,0.0707,6
2024-05-07T02:18:30,0.0044,0.0017,-0.0050,0.0069,6
2024-05-07T02:19:00,0.0050,0.0000,-0.0507,0.0510,7
2024-05-07T02:19:30,-0.0055,-0.0015,-0.0190,0.0199,6
2024-05-07T02:20:00,0.0068,-0.0093,-0.0152,0.0190,5
2024-05-07T02:20:30,-0.0770,-0.0982,0.7244,0.7351,5
2024-05-07T02:21:00,0.0107,0.0102,-0.1071,0.1081,5
2024-05-07T02:21:30,-0.0107,-0.0002,0.0102,0.0148,5
2024-05-07T02:22:00,-0.0061,-0.0009,0.0207,0.0216,6
2024-05-07T02:22:30,-1.5442,-0.2687,-16.8903,16.9629,5
2024-05-07T02:23:00,-0.0053,0.0002,-0.1295,0.1296,5
2024-05-07T02:23:30,-0.0849,0.0100,-0.9540,0.9578,5
2024-05-07T02:24:00,-0.0130,0.0033,-0.1467,0.1473,5
2024-05-07T02:24:30,-0.0022,0.0014,-0.0094,0.0097,5
2024-05-07T02:25:00,-0.0481,0.0203,0.1816,0.1889,5
2024-05-07T02:25:30,0.0471,-0.0252,-0.1421,0.1518,5
2024-05-07T02:26:00,0.0037,-0.0015,-0.0055,0.0068,5
2024-05-07T02:26:30,-0.0017,0.0019,0.0585,0.0585,6
2024-05-07T02:27:00,-0.0030,0.0031,0.0371,0.0373,6
2024-05-07T02:27:30,0.0212,0.0132,0.1871,0.1888,6
2024-05-07T02:28:00,-0.0006,0.0032,0.0140,0.0144,6
2024-05-07T02:28:30,-0.0002,-0.0013,-0.0076,0.0077,6
2024-05-07T02:29:00,-0.0012,-0.0023,-0.0403,0.0404,6
2024-05-07T02:29:30,0.0125,-0.0043,-0.0265,0.0297,7
2024-05-07T02:30:00,-0.0223,0.0027,-0.0192,0.0295,7
2024-05-07T02:30:30,0.0018,0.0044,-0.0062,0.0078,7
2024-05-07T02:31:00,-0.0102,-0.0021,-0.0451,0.0463,7
2024-05-07T02:31:30,-0.0088,-0.0039,0.1477,0.1480,7
2024-05-07T02:32:00,0.0016,0.0035,-0.0445,0.0447,8
2024-05-07T02:32:30,0.0072,-0.0023,0.1329,0.1331,8
2024-05-07T02:33:00,0.0289,-0.0039,0.0295,0.0415,9
2024-05-07T02:33:30,0.0298,0.0056,-0.0197,0.0361,8
2024-05-07T02:34:00,-0.0142,0.0054,-0.0474,0.0498,7
2024-05-07T02:34:30,-0.0119,-0.0066,0.0403,0.0425,7
2024-05-07T02:35:00,0.0273,0.0111,-0.1056,0.1096,7
2024-05-07T02:35:30,0.0032,-0.0009,0.0173,0.0176,8
2024-05-07T02:36:00,-0.0148,-0.0025,0.0401,0.0428,8
2024-05-07T02:36:30,-0.0054,-0.0003,-0.0054,0.0076,7
2024-05-07T02:37:00,-0.0062,-0.0007,-0.0502,0.0506,7
2024-05-07T02:37:30,-0.0047,0.0020,0.0422,0.0425,7
2024-05-07T02:38:00,-0.0006,-0.0023,0.0134,0.0136,7
2024-05-07T02:38:30,-0.0036,-0.0025,0.0335,0.0338,7
2024-05-07T02:39:00,0.0011,0.0016,-0.2959,0.2959,7
2024-05-07T02:39:30,-0.0003,-0.0049,-0.1200,0.1201,6
2024-05-07T02:40:00,-0.0003,0.0017,-0.0453,0.0454,6
2024-05-07T02:40:30,-0.0017,-0.0036,0.0443,0.0445,5
2024-05-07T02:41:00,0.0023,-0.0035,0.0154,0.0159,5
2024-05-07T02:41:30,0.0072,-0.0344,-0.1930,0.1962,6
2024-05-07T02:42:00,-0.0050,-0.0047,-0.0121,0.0140,6
2024-05-07T02:42:30,0.0042,-0.0148,-0.0918,0.0931,5
2024-05-07T02:43:00,0.0048,-0.0021,0.0414,0.0417,5
2024-05-07T02:43:30,0.0020,0.0022,0.0790,0.0791,6
2024-05-07T02:44:00,0.0001,-0.0100,-0.2553,0.2555,6
2024-05-07T02:44:30,0.0006,0.0011,-0.0826,0.0826,5
2024-05-07T02:45:00,-0.0061,-0.0049,0.1707,0.1709,5
2024-05-07T02:45:30,0.0015,nan,nan,nan,21
2024-05-07T02:46:00,0.0019,nan,nan,nan,21
2024-05-07T02:46:30,0.0005,nan,nan,nan,21
2024-05-07T02:47:00,0.0021,nan,nan,nan,21
2024-05-07T02:47:30,0.0000,nan,nan,nan,21
2024-05-07T02:48:00,-0.0004,-0.0078,0.0218,0.0232,5
2024-05-07T02:48:30,0.0049,0.0051,0.3173,0.3174,5
2024-05-07T02:49:00,0.0012,-0.0001,-0.1786,0.1786,5
2024-05-07T02:49:30,0.0032,0.0091,-0.0534,0.0543,5
2024-05-07T02:50:00,-0.0006,0.0006,-0.0223,0.0223,6
2024-05-07T02:50:30,0.0103,0.0211,0.0601,0.0645,6
2024-05-07T02:51:00,-0.0047,-0.0145,-0.0766,0.0781,6
2024-05-07T02:51:30,0.0024,-0.0118,-0.0331,0.0352,6
2024-05-07T02:52:00,-0.0024,-0.0164,0.0039,0.0171,6
2024-05-07T02:52:30,0.0007,-0.0074,-0.0212,0.0225,6
2024-05-07T02:53:00,-0.0090,0.0269,0.1933,0.1954,5
2024-05-07T02:53:30,0.1063,-0.0824,-0.8504,0.8610,5
2024-05-07T02:54:00,-0.0866,0.0458,0.5552,0.5637,5
2024-05-07T02:54:30,-0.0010,0.0005,-0.0137,0.0137,6
2024-05-07T02:55:00,-0.0523,0.0194,-0.2355,0.2421,6
2024-05-07T02:55:30,0.0089,-0.0070,0.0622,0.0632,7
2024-05-07T02:56:00,-0.0060,0.0097,-0.0242,0.0267,7
2024-05-07T02:56:30,0.0073,-0.0115,0.0270,0.0302,6
2024-05-07T02:57:00,0.0113,0.0104,0.1070,0.1081,6
2024-05-07T02:57:30,0.0178,-0.0287,0.0629,0.0714,6
2024-05-07T02:58:00,-0.0137,0.0212,0.0176,0.0308,5
2024-05-07T02:58:30,0.0018,-0.0047,0.0109,0.0120,5
2024-05-07T02:59:00,0.0026,-0.0037,0.0049,0.0067,5
2024-05-07T02:59:30,0.0065,-0.0101,-0.0144,0.0187,5
2024-05-07T03:00:00,-0.0003,-0.0064,0.0225,0.0234,5
2024-05-07T03:00:30,0.0021,0.0005,0.0077,0.0080,5
2024-05-07T03:01:00,0.0140,-0.0148,0.0593,0.0627,5
2024-05-07T03:01:30,-0.0044,0.0083,0.0021,0.0097,5
2024-05-07T03:02:00,-0.0022,-0.0003,-0.0319,0.0320,5
2024-05-07T03:02:30,0.0035,0.0047,-0.1257,0.1258,5
2024-05-07T03:03:00,-0.0038,0.0027,-0.0023,0.0052,5
2024-05-07T03:03:30,-0.0222,-0.0028,0.1684,0.1699,4
2024-05-07T03:04:00,0.0007,0.0075,-0.0562,0.0567,5
2024-05-07T03:04:30,4362.6815,1291.4902,-6989.6228,8340.0098,6
2024-05-07T03:05:00,3164.7822,391.3874,-4673.6869,5657.9484,6
2024-05-07T03:05:30,1098.1512,-31.6890,-1497.1280,1856.9686,5
2024-05-07T03:06:00,0.0339,-0.0017,-0.2841,0.2861,5
2024-05-07T03:06:30,-0.0009,-0.0062,0.0719,0.0722,5
2024-05-07T03:07:00,0.0007,-0.0047,0.0553,0.0555,5
2024-05-07T03:07:30,0.0036,-0.0023,0.0219,0.0223,6
2024-05-07T03:08:00,-0.0063,-0.0062,-0.0357,0.0367,7
2024-05-07T03:08:30,-0.0022,0.0018,0.0084,0.0089,7
2024-05-07T03:09:00,0.0025,-0.0016,0.0048,0.0056,7
2024-05-07T03:09:30,0.0009,0.0033,0.1002,0.1002,7
2024-05-07T03:10:00,0.0085,0.0023,0.5230,0.5230,7
2024-05-07T03:10:30,-0.0014,0.0045,-0.5257,0.5257,7
2024-05-07T03:11:00,-0.0017,-0.0010,0.0527,0.0527,7
2024-05-07T03:11:30,-0.0015,-0.0039,-0.0050,0.0066,7
2024-05-07T03:12:00,0.0171,0.0153,-0.1994,0.2007,7
