time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-28T00:00:30,0.0053,-0.0026,-0.0280,0.0286,7
2024-05-28T00:01:00,0.0026,0.0015,-0.0050,0.0058,7
2024-05-28T00:01:30,0.0042,0.0011,-0.0159,0.0165,8
2024-05-28T00:02:00,-0.0019,-0.0022,0.0082,0.0087,8
2024-05-28T00:02:30,0.0049,-0.0010,-0.0239,0.0244,8
2024-05-28T00:03:00,-0.0046,0.0020,-0.0045,0.0068,7
2024-05-28T00:03:30,0.0052,-0.0002,-0.0175,0.0182,7
2024-05-28T00:04:00,0.0023,-0.0005,0.0224,0.0225,6
2024-05-28T00:04:30,0.0040,-0.0010,-0.0079,0.0089,6
2024-05-28T00:05:00,-0.0036,-0.0270,-0.7095,0.7100,6
2024-05-28T00:05:30,-0.0072,-0.0216,-0.8188,0.8191,6
2024-05-28T00:06:00,0.0023,0.0027,-0.0094,0.0101,6
2024-05-28T00:06:30,-0.0016,-0.0011,-0.0862,0.0862,5
2024-05-28T00:07:00,0.0028,0.0006,0.1367,0.1368,5
2024-05-28T00:07:30,0.0032,-0.0009,-0.0150,0.0154,4
2024-05-28T00:08:00,0.0051,-0.0026,0.0095,0.0111,4
2024-05-28T00:08:30,0.0064,0.0007,0.0184,0.0195,5
2024-05-28T00:09:00,-0.0011,0.0033,0.0146,0.0150,5
2024-05-28T00:09:30,0.0065,0.0084,0.0435,0.0448,5
2024-05-28T00:10:00,0.0027,-0.0148,-0.1352,0.1360,5
2024-05-28T00:10:30,-0.0016,0.0015,0.0119,0.0121,6
2024-05-28T00:11:00,-0.0020,-0.0003,0.0083,0.0085,6
2024-05-28T00:11:30,-0.0066,0.0025,0.0041,0.0082,6
2024-05-28T00:12:00,0.0043,-0.0045,-0.0278,0.0285,6
2024-05-28T00:12:30,0.0039,-0.0008,-0.0048,0.0062,6
2024-05-28T00:13:00,-0.0020,-0.0020,0.0216,0.0218,7
2024-05-28T00:13:30,-0.0043,-0.0046,0.0011,0.0064,7
2024-05-28T00:14:00,-0.0012,-0.0004,0.0079,0.0080,7
2024-05-28T00:14:30,-0.0006,0.0018,-0.0206,0.0206,6
2024-05-28T00:15:00,0.0194,0.0045,-0.0148,0.0248,5
2024-05-28T00:15:30,0.0144,0.0021,0.0105,0.0179,5
2024-05-28T00:16:00,0.0810,0.0211,-0.0652,0.1061,4
2024-05-28T00:16:30,0.0221,0.0034,-0.0123,0.0255,4
2024-05-28T00:17:00,-0.0175,0.0010,0.0172,0.0246,4
2024-05-28T00:17:30,0.0334,0.0012,-0.0171,0.0375,6
2024-05-28T00:18:00,-0.0457,-0.0023,0.0425,0.0624,6
2024-05-28T00:18:30,0.0359,-0.0024,-0.0077,0.0368,6
2024-05-28T00:19:00,-0.0033,0.0015,0.0620,0.0621,6
