time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-23T00:00:30,0.0025,-0.0079,-0.0387,0.0396,7
2024-05-23T00:01:00,-0.0015,0.0018,-0.0153,0.0154,7
2024-05-23T00:01:30,-0.0033,0.0004,-0.0421,0.0422,8
2024-05-23T00:02:00,-0.0037,-0.0014,-0.0088,0.0097,8
2024-05-23T00:02:30,-0.0020,-0.0009,-0.0851,0.0851,8
2024-05-23T00:03:00,-0.0011,0.0008,0.0530,0.0530,9
2024-05-23T00:03:30,0.0057,0.0016,-0.8194,0.8194,8
2024-05-23T00:04:00,0.0055,0.0024,-0.1571,0.1572,9
2024-05-23T00:04:30,0.0063,-0.0005,-0.2397,0.2397,9
2024-05-23T00:05:00,0.0008,-0.0011,0.2152,0.2152,8
2024-05-23T00:05:30,-0.0003,-0.0011,-0.1457,0.1457,8
2024-05-23T00:06:00,0.0021,0.0013,-0.1739,0.1739,8
2024-05-23T00:06:30,-0.0003,-0.0051,-0.0977,0.0978,7
2024-05-23T00:07:00,0.0031,0.0033,-0.0829,0.0830,8
2024-05-23T00:07:30,-0.0047,0.0064,-0.0222,0.0235,8
2024-05-23T00:08:00,-0.0015,0.0015,-0.0143,0.0144,8
2024-05-23T00:08:30,-0.0004,0.0038,0.0496,0.0497,8
2024-05-23T00:09:00,-0.0005,0.0049,0.0262,0.0267,8
2024-05-23T00:09:30,0.0010,-0.0016,-0.0105,0.0107,8
2024-05-23T00:10:00,0.0024,-0.0084,0.0645,0.0651,7
2024-05-23T00:10:30,-0.0024,-0.0021,-0.0041,0.0052,8
2024-05-23T00:11:00,0.0001,0.0090,-0.0784,0.0789,8
2024-05-23T00:11:30,0.0025,-0.0013,-0.0209,0.0211,8
2024-05-23T00:12:00,0.0005,-0.0030,-0.0064,0.0071,7
2024-05-23T00:12:30,-0.0007,0.0129,-0.0449,0.0467,7
2024-05-23T00:13:00,-0.0029,0.0062,-0.0356,0.0363,7
2024-05-23T00:13:30,0.0001,0.0028,-0.0249,0.0251,7
2024-05-23T00:14:00,-0.0004,-0.0070,0.0295,0.0303,7
2024-05-23T00:14:30,-0.0013,-0.0004,-0.0050,0.0052,7
2024-05-23T00:15:00,-0.0010,0.0038,-0.0086,0.0094,7
2024-05-23T00:15:30,0.0027,-0.0064,-0.0489,0.0494,7
2024-05-23T00:16:00,0.0003,0.0040,0.0378,0.0380,7
2024-05-23T00:16:30,-0.0009,-0.0034,-0.0238,0.0241,7
2024-05-23T00:17:00,0.0017,0.0046,0.0202,0.0208,7
2024-05-23T00:17:30,0.0003,0.0053,0.0131,0.0142,7
2024-05-23T00:18:00,-0.0035,0.0012,-0.0125,0.0131,7
2024-05-23T00:18:30,-0.0010,-0.0081,-0.0189,0.0206,8
2024-05-23T00:19:00,0.0024,0.0002,0.0227,0.0228,9
2024-05-23T00:19:30,-0.0008,-0.0048,-0.0052,0.0072,9
2024-05-23T00:20:00,-0.0019,0.0038,-0.0012,0.0044,9
2024-05-23T00:20:30,0.0010,0.0051,0.0145,0.0155,9
2024-05-23T00:21:00,-0.0007,-0.0045,0.0168,0.0174,9
2024-05-23T00:21:30,0.0008,-0.0019,0.0069,0.0072,9
2024-05-23T00:22:00,-0.0019,0.0021,0.0047,0.0055,9
2024-05-23T00:22:30,-0.0009,0.0035,0.0068,0.0077,9
2024-05-23T00:23:00,0.0078,-0.0029,0.1042,0.1045,9
2024-05-23T00:23:30,0.0066,0.0006,0.1743,0.1745,9
2024-05-23T00:24:00,-0.0130,-0.0132,-0.4227,0.4231,9
2024-05-23T00:24:30,0.0043,0.0062,0.1066,0.1069,10
2024-05-23T00:25:00,0.0057,0.0073,0.2337,0.2339,10
2024-05-23T00:25:30,-0.0010,-0.0003,0.0252,0.0252,9
2024-05-23T00:26:00,0.0007,nan,nan,nan,21
2024-05-23T00:26:30,0.0001,nan,nan,nan,21
2024-05-23T00:27:00,0.0009,nan,nan,nan,21
2024-05-23T00:27:30,0.0001,nan,nan,nan,21
2024-05-23T00:28:00,0.0009,nan,nan,nan,21
2024-05-23T00:28:30,0.0026,0.0032,0.0162,0.0168,10
2024-05-23T00:29:00,0.0006,-0.0006,-0.0068,0.0068,10
2024-05-23T00:29:30,0.0011,-0.0005,0.0100,0.0101,10
2024-05-23T00:30:00,-0.0002,-0.0036,0.0128,0.0133,10
2024-05-23T00:30:30,-0.0021,-0.0017,-0.0014,0.0031,10
2024-05-23T00:31:00,0.0015,-0.0020,-0.0458,0.0458,11
2024-05-23T00:31:30,-0.0031,0.0007,0.0146,0.0150,11
2024-05-23T00:32:00,-0.0030,-0.0024,0.0229,0.0232,11
2024-05-23T00:32:30,0.0030,-0.0031,-0.0072,0.0083,11
2024-05-23T00:33:00,-0.0029,0.0002,0.0140,0.0143,11
2024-05-23T00:33:30,0.0006,0.0035,-0.0085,0.0092,11
2024-05-23T00:34:00,0.0048,0.0115,-0.0063,0.0140,9
2024-05-23T00:34:30,-0.0044,0.0036,0.0493,0.0496,8
2024-05-23T00:35:00,-0.0026,-0.0000,-0.0046,0.0053,7
2024-05-23T00:35:30,0.0020,0.0069,0.0414,0.0420,7
2024-05-23T00:36:00,0.0012,0.0024,-0.0027,0.0038,7
2024-05-23T00:36:30,-0.0006,0.0058,0.0182,0.0191,7
2024-05-23T00:37:00,-0.0097,-0.0042,0.0034,0.0111,7
2024-05-23T00:37:30,0.0049,0.0093,0.0166,0.0197,6
2024-05-23T00:38:00,-0.0026,0.0017,0.0058,0.0066,6
2024-05-23T00:38:30,-0.0078,0.0033,0.0925,0.0929,6
2024-05-23T00:39:00,-0.0102,-0.0008,-0.0584,0.0593,6
2024-05-23T00:39:30,-0.0059,0.0033,0.0040,0.0078,6
2024-05-23T00:40:00,-0.0084,0.0088,-0.0105,0.0161,6
2024-05-23T00:40:30,0.0197,-0.0113,0.0180,0.0290,6
2024-05-23T00:41:00,-0.0033,0.0011,0.0328,0.0330,6
