time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-26T00:00:30,-0.0017,-0.0115,0.0374,0.0392,7
2024-05-26T00:01:00,-0.0003,0.0015,0.0014,0.0021,7
2024-05-26T00:01:30,-0.0021,0.0047,-0.0053,0.0074,7
2024-05-26T00:02:00,0.0016,-0.0023,0.0010,0.0029,7
2024-05-26T00:02:30,0.0033,-0.0002,0.0005,0.0033,7
2024-05-26T00:03:00,0.0008,-0.0012,0.0220,0.0221,7
2024-05-26T00:03:30,0.0014,-0.0038,0.0234,0.0237,7
2024-05-26T00:04:00,-0.0015,0.0006,-0.0148,0.0149,7
2024-05-26T00:04:30,-0.0031,-0.0031,-0.0325,0.0328,7
2024-05-26T00:05:00,0.0060,-0.0024,0.0446,0.0451,7
2024-05-26T00:05:30,-0.0023,0.0057,0.0170,0.0181,8
2024-05-26T00:06:00,0.0006,0.0018,0.0058,0.0061,8
2024-05-26T00:06:30,-0.0051,0.0056,-0.0318,0.0326,8
2024-05-26T00:07:00,-0.0011,-0.0051,0.0124,0.0134,8
2024-05-26T00:07:30,-0.0040,-0.0046,-0.0667,0.0670,8
2024-05-26T00:08:00,0.0001,0.0091,0.0184,0.0205,8
2024-05-26T00:08:30,0.0007,0.0016,0.0132,0.0133,7
2024-05-26T00:09:00,0.0025,0.0026,-0.0075,0.0083,7
2024-05-26T00:09:30,0.0011,0.0015,0.0269,0.0270,7
2024-05-26T00:10:00,-0.0018,-0.0001,0.0013,0.0022,7
2024-05-26T00:10:30,0.0030,0.0005,-0.0259,0.0261,7
2024-05-26T00:11:00,-0.0015,0.0146,0.0555,0.0574,7
2024-05-26T00:11:30,-0.0037,0.0023,-0.0717,0.0718,7
2024-05-26T00:12:00,-0.0031,0.0058,-0.0526,0.0530,8
2024-05-26T00:12:30,0.0012,0.0105,0.1413,0.1417,7
2024-05-26T00:13:00,0.0012,0.0016,0.0095,0.0097,7
2024-05-26T00:13:30,-0.0030,-0.0017,-0.1245,0.1245,7
2024-05-26T00:14:00,0.0013,-0.0040,-0.2336,0.2336,7
2024-05-26T00:14:30,-0.0029,-0.0019,-0.1091,0.1091,7
2024-05-26T00:15:00,0.0035,0.0033,0.0272,0.0276,8
2024-05-26T00:15:30,-0.0003,-0.0002,-0.0112,0.0112,8
2024-05-26T00:16:00,0.0028,0.0019,-0.1040,0.1041,9
2024-05-26T00:16:30,-0.0009,0.0042,0.0604,0.0606,9
2024-05-26T00:17:00,0.0009,-0.0018,-0.0196,0.0197,10
2024-05-26T00:17:30,-0.0020,0.0025,-0.1198,0.1198,10
2024-05-26T00:18:00,0.0032,-0.0012,0.0228,0.0231,10
2024-05-26T00:18:30,-0.0018,-0.0022,-0.0121,0.0125,10
2024-05-26T00:19:00,-0.0007,-0.0018,-0.0494,0.0495,10
2024-05-26T00:19:30,-0.0017,-0.0048,-0.0734,0.0736,10
2024-05-26T00:20:00,0.0012,-0.0029,0.0370,0.0371,10
2024-05-26T00:20:30,0.0004,-0.0037,-0.0267,0.0270,9
2024-05-26T00:21:00,-0.0014,0.0063,-0.1588,0.1589,9
2024-05-26T00:21:30,-0.0000,0.0024,0.0281,0.0282,7
2024-05-26T00:22:00,0.0021,-0.0039,-0.0265,0.0269,7
2024-05-26T00:22:30,-0.0028,0.0036,-0.2088,0.2089,7
2024-05-26T00:23:00,-0.0013,0.0116,0.0273,0.0297,7
2024-05-26T00:23:30,0.0012,-0.0050,-0.0370,0.0374,7
2024-05-26T00:24:00,0.0021,0.0053,-0.0066,0.0087,7
2024-05-26T00:24:30,0.0018,-0.0007,0.0276,0.0276,7
2024-05-26T00:25:00,-0.0025,-0.0008,0.0337,0.0338,7
2024-05-26T00:25:30,0.0009,0.0036,-0.0163,0.0167,7
2024-05-26T00:26:00,0.0017,-0.0038,0.0000,0.0041,7
2024-05-26T00:26:30,0.0000,-0.0013,-0.0098,0.0099,8
2024-05-26T00:27:00,-0.0020,-0.0151,0.0473,0.0497,8
2024-05-26T00:27:30,0.0006,-0.0083,0.0365,0.0374,8
