time,dE_m,dN_m,dU_m,d3_m,n_sat
2024-05-15T00:53:00,-0.0020,-0.0007,0.0244,0.0244,10
2024-05-15T00:53:30,-0.0007,0.0033,-0.0014,0.0036,10
2024-05-15T00:54:00,-0.0009,-0.0044,0.0235,0.0240,10
2024-05-15T00:54:30,0.0005,-0.0011,-0.0190,0.0191,10
2024-05-15T00:55:00,0.0032,0.0040,-0.0039,0.0065,9
2024-05-15T00:55:30,0.0004,-0.0037,0.0086,0.0094,9
2024-05-15T00:56:00,0.0019,-0.0156,0.0144,0.0214,9
2024-05-15T00:56:30,0.0000,0.0048,-0.0393,0.0396,8
2024-05-15T00:57:00,-0.0041,0.0004,0.0407,0.0409,8
2024-05-15T00:57:30,0.0028,0.0026,0.0034,0.0052,8
2024-05-15T00:58:00,-0.0008,-0.0032,0.0032,0.0046,8
2024-05-15T00:58:30,-0.0008,-0.0201,-0.0981,0.1002,8
2024-05-15T00:59:00,-0.0019,-0.0002,-0.0863,0.0863,8
2024-05-15T00:59:30,-0.0002,-0.0040,-0.1455,0.1456,8
2024-05-15T01:00:00,-0.0099,-0.0063,-0.0579,0.0591,7
2024-05-15T01:00:30,0.0040,-0.0072,-0.0377,0.0386,6
2024-05-15T01:01:00,-0.0033,0.0114,0.0421,0.0438,6
2024-05-15T01:01:30,0.0000,0.0223,0.0795,0.0826,6
2024-05-15T01:02:00,0.0065,-0.0070,-0.0534,0.0543,6
2024-05-15T01:02:30,0.0295,0.0404,0.2154,0.2211,6
2024-05-15T01:03:00,0.1331,0.0940,0.4555,0.4837,5
2024-05-15T01:03:30,0.0039,-0.0004,0.0537,0.0538,5
2024-05-15T01:04:00,0.0147,-0.0037,-0.0048,0.0159,5
2024-05-15T01:04:30,-0.0013,0.0115,-0.1194,0.1199,5
2024-05-15T01:05:00,-0.0028,-0.0093,0.0873,0.0878,5
2024-05-15T01:05:30,0.0057,0.0022,0.0388,0.0393,6
2024-05-15T01:06:00,0.0140,-0.0249,0.0835,0.0882,6
2024-05-15T01:06:30,-0.0300,0.0740,-0.2251,0.2389,6
2024-05-15T01:07:00,-0.0060,0.0106,-0.0704,0.0714,6
2024-05-15T01:07:30,-0.0071,0.0187,-0.0178,0.0268,6
2024-05-15T01:08:00,0.0211,0.0533,0.4676,0.4711,7
2024-05-15T01:08:30,0.0260,0.1233,0.9522,0.9605,8
2024-05-15T01:09:00,-0.0009,-0.0826,-0.5781,0.5840,9
2024-05-15T01:09:30,0.0016,-0.0127,-0.0070,0.0146,9
2024-05-15T01:10:00,0.0056,-0.0084,0.0007,0.0101,8
2024-05-15T01:10:30,-0.0024,0.0036,-0.0053,0.0069,8
2024-05-15T01:11:00,0.0034,-0.0099,0.0329,0.0345,7
2024-05-15T01:11:30,-0.0020,0.0025,-0.0004,0.0032,7
2024-05-15T01:12:00,-0.0010,-0.0041,0.0027,0.0050,7
2024-05-15T01:12:30,0.0006,0.0007,-0.0248,0.0248,7
2024-05-15T01:13:00,-0.0028,0.0026,-0.0121,0.0127,7
2024-05-15T01:13:30,0.0002,-0.0021,-0.0896,0.0896,7
2024-05-15T01:14:00,-0.0033,0.0031,-0.0326,0.0329,7
2024-05-15T01:14:30,-0.0028,0.0015,-0.0412,0.0413,7
2024-05-15T01:15:00,0.0012,-0.0019,0.0639,0.0639,7
2024-05-15T01:15:30,-0.0017,-0.0002,0.0653,0.0654,7
2024-05-15T01:16:00,0.0017,0.0019,0.1651,0.1651,7
2024-05-15T01:16:30,0.0007,0.0002,0.0126,0.0126,8
2024-05-15T01:17:00,-0.0035,-0.0029,-0.0095,0.0105,8
2024-05-15T01:17:30,-0.0017,-0.0019,-0.0283,0.0284,8
2024-05-15T01:18:00,0.0004,0.0032,0.0068,0.0076,8
2024-05-15T01:18:30,0.0005,0.0128,0.0665,0.0678,7
2024-05-15T01:19:00,8283.0736,21879.6988,37949.2437,44581.1129,6
2024-05-15T01:19:30,-0.0047,0.0009,0.0086,0.0099,6
2024-05-15T01:20:00,-0.0032,-0.0003,-0.0004,0.0033,6
2024-05-15T01:20:30,-0.0011,0.0039,0.0051,0.0065,6
2024-05-15T01:21:00,0.1078,0.3811,1.1804,1.2451,5
2024-05-15T01:21:30,0.0613,0.2258,0.6802,0.7193,5
2024-05-15T01:22:00,0.0386,0.1573,0.4267,0.4564,4
2024-05-15T01:22:30,0.0196,0.0874,0.2837,0.2975,4
2024-05-15T01:23:00,0.0144,0.0473,0.1280,0.1372,4
2024-05-15T01:23:30,0.0140,0.0526,0.1293,0.1402,4
2024-05-15T01:24:00,0.0147,0.0527,0.1155,0.1278,5
2024-05-15T01:24:30,0.0052,0.0183,0.0212,0.0285,5
2024-05-15T01:25:00,61.2349,154.8999,-30.5539,169.3435,4
2024-05-15T01:25:30,-0.0149,0.0198,0.3273,0.3282,4
2024-05-15T01:26:00,0.1332,0.0485,-1.6724,1.6784,4
2024-05-15T01:26:30,0.6725,0.3618,-7.6390,7.6771,5
2024-05-15T01:27:00,1.0581,0.5479,-11.2893,11.3520,5
2024-05-15T01:27:30,-0.0587,-0.0275,0.6963,0.6993,5
2024-05-15T01:28:00,-0.0094,0.0012,0.1979,0.1982,5
2024-05-15T01:28:30,-0.0010,0.0042,-0.0784,0.0785,6
2024-05-15T01:29:00,-0.0041,-0.0028,-0.0359,0.0362,6
2024-05-15T01:29:30,-0.0017,-0.0009,0.0261,0.0262,6
2024-05-15T01:30:00,0.0025,0.0004,0.0673,0.0673,6
2024-05-15T01:30:30,-0.0025,0.0015,-0.0072,0.0078,6
2024-05-15T01:31:00,-0.0009,-0.0046,0.0500,0.0502,7
2024-05-15T01:31:30,0.0031,0.0015,0.0151,0.0155,7
2024-05-15T01:32:00,0.0000,0.0012,-0.0716,0.0716,7
2024-05-15T01:32:30,-0.0009,0.0029,-0.0089,0.0094,8
2024-05-15T01:33:00,-0.0000,0.0027,0.0077,0.0082,8
2024-05-15T01:33:30,-0.0054,0.0003,-0.0213,0.0219,8
2024-05-15T01:34:00,-0.0030,0.0029,-0.0220,0.0224,8
2024-05-15T01:34:30,-0.0027,0.0017,0.0124,0.0128,8
2024-05-15T01:35:00,-0.0008,-0.0006,0.0127,0.0127,9
2024-05-15T01:35:30,0.0052,0.0070,-0.0754,0.0760,9
2024-05-15T01:36:00,-0.0015,0.0072,-0.1127,0.1129,7
2024-05-15T01:36:30,-0.0026,nan,nan,nan,21
2024-05-15T01:37:00,-0.0004,nan,nan,nan,21
2024-05-15T01:37:30,0.0000,nan,nan,nan,21
2024-05-15T01:38:00,0.0012,nan,nan,nan,21
2024-05-15T01:38:30,0.0014,-0.0046,-0.0137,0.0145,8
2024-05-15T01:39:00,-0.0042,-0.0015,0.0424,0.0427,8
2024-05-15T01:39:30,-0.0029,0.0037,0.0219,0.0224,8
2024-05-15T01:40:00,-0.0021,-0.0046,0.0092,0.0104,8
2024-05-15T01:40:30,0.0047,0.0062,-0.0275,0.0286,8
2024-05-15T01:41:00,0.0019,-0.0028,-0.0124,0.0128,7
2024-05-15T01:41:30,0.0034,-0.0067,0.0326,0.0335,7
2024-05-15T01:42:00,0.0035,-0.0008,0.0156,0.0160,7
2024-05-15T01:42:30,-0.0001,-0.0016,0.0012,0.0020,7
2024-05-15T01:43:00,-0.0013,0.0004,-0.0338,0.0338,7
2024-05-15T01:43:30,-0.0015,0.0016,-0.0100,0.0103,7
2024-05-15T01:44:00,-0.0038,-0.0057,-0.0562,0.0567,7
2024-05-15T01:44:30,0.0012,0.0037,-0.0049,0.0062,7
2024-05-15T01:45:00,-0.0036,0.0009,0.0422,0.0423,7
2024-05-15T01:45:30,-0.0044,-0.0034,-0.0207,0.0215,7
2024-05-15T01:46:00,-0.0041,-0.0085,-0.0312,0.0326,7
2024-05-15T01:46:30,-0.0010,0.0010,0.0063,0.0064,8
2024-05-15T01:47:00,0.0001,0.0020,-0.0197,0.0198,8
2024-05-15T01:47:30,-0.0016,-0.0033,-0.0094,0.0101,8
2024-05-15T01:48:00,0.0038,0.0070,-0.0175,0.0192,8
2024-05-15T01:48:30,-0.0005,-0.0039,0.0133,0.0138,8
2024-05-15T01:49:00,-0.0016,-0.0006,0.0093,0.0095,8
2024-05-15T01:49:30,0.0069,-0.0009,0.0252,0.0262,8
2024-05-15T01:50:00,0.0053,0.0037,-0.0038,0.0075,8
2024-05-15T01:50:30,0.0022,-0.0016,0.0114,0.0117,8
2024-05-15T01:51:00,0.0038,-0.0001,-0.0086,0.0094,8
2024-05-15T01:51:30,0.0094,-0.0014,-0.0159,0.0185,7
2024-05-15T01:52:00,-0.0010,0.0039,0.0400,0.0402,7
2024-05-15T01:52:30,0.0012,-0.0020,-0.0119,0.0121,7
2024-05-15T01:53:00,0.0126,-0.0002,-0.0256,0.0286,7
2024-05-15T01:53:30,0.0031,-0.0028,-0.0338,0.0340,7
2024-05-15T01:54:00,-0.0145,0.0045,0.0367,0.0397,7
2024-05-15T01:54:30,-0.0037,-0.0009,0.1471,0.1472,5
2024-05-15T01:55:00,0.0038,-0.0009,-0.3378,0.3378,5
2024-05-15T01:55:30,-0.0154,0.0029,0.4844,0.4846,5
2024-05-15T01:56:00,-0.0032,0.0077,0.1148,0.1151,6
2024-05-15T01:56:30,0.0005,-0.0015,0.1142,0.1143,6
2024-05-15T01:57:00,-0.0043,-0.0012,0.0353,0.0356,6
2024-05-15T01:57:30,-0.0027,-0.0015,0.0156,0.0159,6
2024-05-15T01:58:00,0.0060,-0.0019,0.0050,0.0080,6
2024-05-15T01:58:30,-0.0095,-0.0006,0.0256,0.0273,6
2024-05-15T01:59:00,0.0054,-0.0009,-0.0090,0.0105,6
2024-05-15T01:59:30,0.0005,-0.0007,-0.0085,0.0086,6
2024-05-15T02:00:00,-0.0142,0.0001,0.0291,0.0324,7
2024-05-15T02:00:30,-0.0010,0.0001,0.0045,0.0046,7
2024-05-15T02:01:00,0.0095,0.0004,-0.0190,0.0213,7
2024-05-15T02:01:30,-0.0017,-0.0009,0.0050,0.0054,7
2024-05-15T02:02:00,-0.0021,-0.0030,0.0170,0.0174,6
2024-05-15T02:02:30,-0.0124,0.0053,0.0493,0.0512,5
2024-05-15T02:03:00,0.0323,-0.0104,-0.1477,0.1516,5
2024-05-15T02:03:30,-0.0086,-0.0005,0.0346,0.0356,6
2024-05-15T02:04:00,-0.0010,0.0004,0.0092,0.0092,6
2024-05-15T02:04:30,-0.0059,0.0053,0.0313,0.0323,6
2024-05-15T02:05:00,0.0372,0.0006,0.0284,0.0468,6
2024-05-15T02:05:30,-0.0029,0.0034,0.0317,0.0320,6
2024-05-15T02:06:00,-0.0155,-0.0024,-0.0420,0.0449,5
2024-05-15T02:06:30,-0.0286,-0.0055,-0.0334,0.0443,6
2024-05-15T02:07:00,-0.0850,-0.0125,-0.0920,0.1259,6
2024-05-15T02:07:30,-0.0424,-0.0073,-0.0645,0.0775,6
2024-05-15T02:08:00,-0.0405,-0.0004,0.1754,0.1800,6
2024-05-15T02:08:30,0.0287,0.0016,0.0553,0.0624,6
2024-05-15T02:09:00,0.0416,0.0054,0.0288,0.0509,7
2024-05-15T02:09:30,-0.0264,-0.0035,0.0079,0.0278,7
2024-05-15T02:10:00,0.0126,0.0063,0.0568,0.0586,7
2024-05-15T02:10:30,-0.0189,-0.0004,-0.0242,0.0307,7
2024-05-15T02:11:00,-0.0288,-0.0037,0.0349,0.0454,8
2024-05-15T02:11:30,-0.1057,-0.0182,0.1948,0.2224,7
2024-05-15T02:12:00,0.0048,0.0041,-0.0118,0.0134,7
2024-05-15T02:12:30,0.0004,-0.0008,0.0188,0.0188,7
2024-05-15T02:13:00,-0.0136,0.0032,-0.0168,0.0219,7
2024-05-15T02:13:30,0.0042,0.0006,0.0045,0.0062,7
2024-05-15T02:14:00,-0.0082,0.0026,0.0089,0.0124,7
2024-05-15T02:14:30,0.0083,-0.0030,0.0660,0.0666,7
2024-05-15T02:15:00,-0.0071,0.0008,-0.2802,0.2803,7
2024-05-15T02:15:30,-0.0042,-0.0019,-0.0147,0.0154,7
2024-05-15T02:16:00,-0.0019,0.0000,0.0014,0.0024,6
2024-05-15T02:16:30,0.0002,0.0001,0.0779,0.0779,6
2024-05-15T02:17:00,-0.0016,0.0003,0.0705,0.0705,6
2024-05-15T02:17:30,-0.0057,-0.0018,-0.0285,0.0291,6
2024-05-15T02:18:00,0.0069,0.0052,-0.0092,0.0126,6
2024-05-15T02:18:30,-0.0030,0.0016,-0.0001,0.0034,7
2024-05-15T02:19:00,0.0005,0.0022,-0.0025,0.0034,7
2024-05-15T02:19:30,-0.0119,-0.1628,-1.2573,1.2678,6
2024-05-15T02:20:00,-0.0091,0.0514,0.3616,0.3653,5
2024-05-15T02:20:30,-0.0071,0.0108,0.0809,0.0819,5
2024-05-15T02:21:00,0.0050,-0.0037,-0.0344,0.0350,5
2024-05-15T02:21:30,0.0039,0.0023,0.0524,0.0526,5
2024-05-15T02:22:00,0.0053,-0.0024,-0.0542,0.0545,5
2024-05-15T02:22:30,-0.0035,0.0097,0.0874,0.0880,5
2024-05-15T02:23:00,0.0001,-0.0010,-0.0599,0.0599,5
2024-05-15T02:23:30,-0.0027,nan,nan,nan,21
2024-05-15T02:24:00,-0.0001,nan,nan,nan,21
2024-05-15T02:24:30,-0.0001,nan,nan,nan,21
2024-05-15T02:25:00,-0.0005,nan,nan,nan,21
2024-05-15T02:25:30,0.0011,nan,nan,nan,21
2024-05-15T02:26:00,0.0016,0.0024,0.0374,0.0375,5
2024-05-15T02:26:30,-0.0008,-0.0023,-0.0800,0.0800,5
2024-05-15T02:27:00,-0.0035,-0.0004,-0.1428,0.1428,5
2024-05-15T02:27:30,0.0094,0.0152,0.1285,0.1297,5
2024-05-15T02:28:00,-0.0049,-0.0071,-0.1040,0.1044,5
2024-05-15T02:28:30,-0.0032,0.0018,-0.0096,0.0103,5
2024-05-15T02:29:00,-0.0051,0.0027,-0.0012,0.0059,5
2024-05-15T02:29:30,-0.0065,-0.0161,-0.0601,0.0625,6
2024-05-15T02:30:00,0.0018,0.0261,0.1155,0.1184,6
2024-05-15T02:30:30,-0.0051,-0.0156,-0.0407,0.0439,6
2024-05-15T02:31:00,0.0042,0.0013,-0.0035,0.0056,7
2024-05-15T02:31:30,0.0036,0.0064,0.0185,0.0199,7
2024-05-15T02:32:00,0.0070,-0.0038,-0.0077,0.0111,7
2024-05-15T02:32:30,-0.0234,-0.0409,-0.2216,0.2266,7
2024-05-15T02:33:00,-0.0045,-0.0070,-0.0253,0.0266,7
2024-05-15T02:33:30,0.0010,0.0006,-0.0036,0.0038,7
2024-05-15T02:34:00,-0.0069,0.0046,-0.0251,0.0264,6
2024-05-15T02:34:30,-0.0081,0.0068,-0.0648,0.0657,6
2024-05-15T02:35:00,0.0124,-0.0157,0.0332,0.0387,6
2024-05-15T02:35:30,0.0132,-0.0098,0.0958,0.0972,6
2024-05-15T02:36:00,0.0162,-0.0195,0.0717,0.0760,6
2024-05-15T02:36:30,0.0082,-0.0038,0.0560,0.0567,5
2024-05-15T02:37:00,0.0191,-0.0069,0.2320,0.2328,5
2024-05-15T02:37:30,-0.0291,0.0304,-0.3166,0.3194,6
2024-05-15T02:38:00,0.0608,-0.0791,0.6899,0.6971,6
2024-05-15T02:38:30,0.0096,-0.0144,0.0682,0.0703,6
2024-05-15T02:39:00,-0.0068,0.0085,0.0088,0.0139,6
2024-05-15T02:39:30,0.0148,-0.0228,0.1140,0.1172,6
2024-05-15T02:40:00,0.0023,0.0013,-0.0234,0.0235,6
2024-05-15T02:40:30,0.0103,-0.0117,0.0552,0.0574,6
2024-05-15T02:41:00,0.0074,-0.0110,0.0487,0.0505,7
2024-05-15T02:41:30,-0.0025,0.0033,0.0772,0.0773,7
2024-05-15T02:42:00,0.0186,-0.0161,-0.0128,0.0278,7
2024-05-15T02:42:30,-0.0062,0.0037,0.1145,0.1148,6
2024-05-15T02:43:00,-0.0018,0.0015,-0.1020,0.1021,6
2024-05-15T02:43:30,-0.0022,0.0046,-0.0254,0.0259,6
2024-05-15T02:44:00,0.0049,0.0034,0.0279,0.0285,6
2024-05-15T02:44:30,0.0054,0.0020,0.0604,0.0607,5
2024-05-15T02:45:00,0.0013,0.0004,0.0072,0.0073,5
2024-05-15T02:45:30,0.0010,-0.0013,0.0772,0.0772,5
2024-05-15T02:46:00,-0.0038,0.0001,-0.1114,0.1114,5
2024-05-15T02:46:30,-0.0023,-0.0067,0.0615,0.0620,7
2024-05-15T02:47:00,-0.0040,-0.0022,-0.0014,0.0048,7
2024-05-15T02:47:30,-0.0074,-0.0048,0.0225,0.0241,7
2024-05-15T02:48:00,0.0013,-0.0003,0.0231,0.0232,7
2024-05-15T02:48:30,0.0007,0.0104,0.1324,0.1328,7
2024-05-15T02:49:00,-0.0072,-0.0056,0.0377,0.0387,7
2024-05-15T02:49:30,-0.0040,0.0013,0.0859,0.0860,7
2024-05-15T02:50:00,0.0418,0.0191,-0.3148,0.3181,6
2024-05-15T02:50:30,0.0015,-0.0031,-0.0303,0.0305,6
2024-05-15T02:51:00,-0.0179,-0.0174,0.0353,0.0432,6
2024-05-15T02:51:30,0.0036,0.0057,-0.0051,0.0084,6
2024-05-15T02:52:00,0.0336,0.0227,-0.0566,0.0696,6
2024-05-15T02:52:30,-0.0020,-0.0039,-0.0291,0.0294,6
2024-05-15T02:53:00,-0.0010,-0.0028,-0.0180,0.0183,6
2024-05-15T02:53:30,-0.0072,-0.0087,0.0061,0.0128,6
2024-05-15T02:54:00,0.0002,0.0019,0.0156,0.0157,6
2024-05-15T02:54:30,0.0036,0.0006,-0.0042,0.0056,6
2024-05-15T02:55:00,-0.0289,-0.0090,0.0670,0.0736,6
2024-05-15T02:55:30,0.0047,0.0027,-0.0216,0.0222,6
2024-05-15T02:56:00,0.0114,0.0051,-0.0414,0.0432,7
2024-05-15T02:56:30,0.0021,0.0119,0.0459,0.0475,6
2024-05-15T02:57:00,0.0059,0.0083,0.0044,0.0111,5
2024-05-15T02:57:30,0.0105,-0.0126,-0.0794,0.0810,5
2024-05-15T02:58:00,0.0223,-0.0203,-0.1783,0.1808,5
2024-05-15T02:58:30,-0.0001,0.0063,0.0317,0.0324,5
2024-05-15T02:59:00,-0.2171,-0.0172,0.9114,0.9371,5
2024-05-15T02:59:30,0.3057,0.1276,-1.0154,1.0681,5
2024-05-15T03:00:00,-0.0761,-0.0470,0.2490,0.2646,5
2024-05-15T03:00:30,-0.0002,-0.0055,0.0797,0.0799,5
2024-05-15T03:01:00,0.0077,0.0071,0.1145,0.1149,5
2024-05-15T03:01:30,0.0045,0.0032,0.1744,0.1745,5
2024-05-15T03:02:00,0.0004,-0.0034,-0.0044,0.0056,6
2024-05-15T03:02:30,0.0011,-0.0003,-0.0958,0.0958,6
2024-05-15T03:03:00,-0.0034,-0.0038,0.1550,0.1551,6
2024-05-15T03:03:30,0.0009,0.0013,-0.0220,0.0221,6
2024-05-15T03:04:00,-0.0042,-0.0000,0.1566,0.1566,6
2024-05-15T03:04:30,-0.0014,0.0026,0.0007,0.0031,7
2024-05-15T03:05:00,-0.0016,-0.0014,0.0377,0.0377,7
2024-05-15T03:05:30,0.0007,-0.0008,-0.0130,0.0130,7
2024-05-15T03:06:00,-0.0004,-0.0046,0.0200,0.0205,8
2024-05-15T03:06:30,0.0008,0.0002,0.0272,0.0272,8
2024-05-15T03:07:00,0.0024,0.0058,-0.0195,0.0205,8
2024-05-15T03:07:30,0.0061,0.0020,-0.0066,0.0092,7
2024-05-15T03:08:00,-0.0018,0.0005,0.0050,0.0054,7
2024-05-15T03:08:30,-0.0014,-0.0037,0.0047,0.0061,7
2024-05-15T03:09:00,0.0016,-0.0030,0.0066,0.0074,7
2024-05-15T03:09:30,0.0027,-0.0038,-0.0148,0.0156,7
2024-05-15T03:10:00,-0.0024,-0.0009,-0.0749,0.0749,7
2024-05-15T03:10:30,0.0004,nan,nan,nan,21
2024-05-15T03:11:00,0.0011,nan,nan,nan,21
2024-05-15T03:11:30,-0.0020,nan,nan,nan,21
2024-05-15T03:12:00,-0.0017,nan,nan,nan,21
2024-05-15T03:12:30,-0.0006,nan,nan,nan,21
2024-05-15T03:13:00,0.0028,0.0067,-0.1652,0.1653,8
2024-05-15T03:13:30,0.0011,0.0096,-0.1405,0.1409,7
